record_id	doi	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	candidate_project_ids	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	graph_sha256	task_sha256	addon_sha256
P059	10.1007/s40273-019-00811-7	corpus/2015240/doi_10.1007_s40273-019-00811-7.md	b713bf6250a5ec2757ca41dd56367116db3502403d833dd13b183b8fb0a1a98d	78010	input/projects/2015240/papers/doi_10.1007_s40273-019-00811-7.xml	e0549ab03230d104ea917821dda53decf99e39b40f8c8871274f50943e438206	141527	2015240	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P059.json	cbcc630560c4a5ef089f53f96b039e8afa9d1e3ef38d7b151a7aa33c6f613eec	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P059.md	e76a50e48eb3674a038877c5fc7ea614522bb554e821b157c6b39cbfe06f2b0c	95037	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P060	10.1007/s40273-019-00876-4	corpus/20170510/doi_10.1007_s40273-019-00876-4.md	8bd8f189f9c3e73dae9d85dda89b1ce5bdb9175a9a8d009d3abe13f5643fbcfc	67028	input/projects/20170510/papers/doi_10.1007_s40273-019-00876-4.xml	cc1d457f1baf5b5137f48cc34ca12c2a8c7b6fe4b7cf8c0b106ef4e81c48f4df	125805	20170510	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P060.json	1efbdc78927f871996bbd8fb1b987e99c5017d262afa916e69de0ed79b5974ce	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P060.md	ea15b342c16e3cbf3aa8d5d15c0ada3818c8c2e51ccffc4c3beeaf4bdc20ef97	89362	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P061	10.1007/s40273-020-00994-4	corpus/20180510/doi_10.1007_s40273-020-00994-4.md	8dfb64c20c30a11decd2b0a77f19a32dd0f361319c9b7b1c0d773ae9578b2e40	44807	input/projects/20180510/papers/doi_10.1007_s40273-020-00994-4.xml	9a785c300b8808613a0f9bcf40996be6a44225155b970b462fb971deeea0d8c7	89729	20180510	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P061.json	6bcf064670fc79c0bf1dde4f80a2f6b72a06b552728f917836f534e10930d837	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P061.md	d58fb868e2966590ad03fcac75f493b6ee53d1f925eb76ca4ed1b67bbf3c350a	60608	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P062	10.1007/s40273-021-01109-3	corpus/20190220/doi_10.1007_s40273-021-01109-3.md	cf31a37b75f604d90ea7bd64f93d855ddb880c59808428bcdbe9bafde22baa16	61036	input/projects/20190220/papers/doi_10.1007_s40273-021-01109-3.xml	9b21b84e2eddcc9b0c94bad54948173bd8f3dd0f5d26c54260cc4768af63f2c8	99715	20190220	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P062.json	ae0c095f032986feb860538b429612d413abdbe0b72e0694c26d48ae43bb3c0c	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P062.md	52c67ada04d041f3be24202ebbc94ee8c9a9f9286cb21ea1bab887c90dca6f79	79152	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P063	10.1007/s40273-022-01143-9	corpus/20180510/doi_10.1007_s40273-022-01143-9.md	2ecd76672bc40a609d04edfb1943789f8e029ceefda018a8928051dcdc8a54e9	75576	input/projects/20180510/papers/doi_10.1007_s40273-022-01143-9.xml	647b656987ebfcf2c0919489e2f06536648d7926cd1c2511b3acbf9b00a55f34	128839	20180510	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P063.json	b005592d77ed5557175f8878af0a21a64691f84141e443be9e16211e51c2ade9	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P063.md	73045cfe5c8b6de7d47ffdd3b9326d139de14b68354e62daf1659d3ed26fb1fd	92438	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P064	10.1007/s40273-022-01172-4	corpus/20170600/doi_10.1007_s40273-022-01172-4.md	c9264d51f9a9d96f1625217f05572b96dee60905081203f8f5e7cc21248f6c7f	84705	input/projects/20170600/papers/doi_10.1007_s40273-022-01172-4.xml	052b52c2ab9866b7061786a05141c1d17605acfb93fc62972321f0165142cd9d	136217	20170600	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P064.json	86bafd90bfa4bc2c9cd265fb285c5f51cc556d4c07ba660fa80c242f046d0783	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P064.md	4f8fd0a6ba1a4a9822e30092150dccc4dc96fac55749591acb191d64e2751563	103777	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P065	10.1007/s40273-022-01208-9	corpus/335-RA/doi_10.1007_s40273-022-01208-9.md	538ecd89d31e36ae70e753e37eae5f50b1e18d12609ab7f5629677f06bb1e4fa	59469	input/projects/335-RA/papers/doi_10.1007_s40273-022-01208-9.xml	a57d75341120c6cd0a60113758034da60bb3a06df574433dc4d2e767dda880df	104720	335-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P065.json	e7395100d94b64acdd50671bc376950b1d0e660348e5f65ff0f27e653001fb68	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P065.md	ba0cb43e5fb822562d4608cf99bcf8f4c03769f164e5a26336a620f03c03be85	77291	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P066	10.1007/s40273-022-01210-1	corpus/20180490/doi_10.1007_s40273-022-01210-1.md	2d9a0b8e02c0f5c456e661027b22c536aed26c1a76529ec00e1001cb8fd003f2	61466	input/projects/20180490/papers/doi_10.1007_s40273-022-01210-1.xml	f1dc29ae7f7cd6ca2c848f63d44e7a5262bb6f21dc12bc3cfcdaaa8d1a4f5082	123967	20180490	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P066.json	f5b1dc87cbbc80830b9e027230079b148bc436bc02c5c5c03d37d284419f5e7a	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P066.md	b64c7a2e9c8108364f1712af1be6caebeeee7e693051e7bc90231b28c7aa4e9b	81763	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P067	10.1007/s40273-022-01216-9	corpus/20191020/doi_10.1007_s40273-022-01216-9.md	e86e0424c494875ca381b346f7b1e754e10b3f9912e8bef933efd9c625749b1d	55701	input/projects/20191020/papers/doi_10.1007_s40273-022-01216-9.xml	5602075d4c8f56a3cd4548bda28dd8d7f3e1d547577971d18a9c4177280a5e24	104099	20191020	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P067.json	668b01102302a55e897708617532b149d6dd5cd25f8f662886d53de9ed29d86e	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P067.md	7a528e513d618e6d626bdcc9d5141e37a8535d83f8eb9aa805e1d4547274f039	79059	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P068	10.1007/s40273-022-01222-x	corpus/409-RA/doi_10.1007_s40273-022-01222-x.md	c015cd457d432d5aa1995bc6baf79cc906f7360a2d065bfba7c6716f7490ca94	42476	input/projects/409-RA/papers/doi_10.1007_s40273-022-01222-x.xml	aee930887bd6198b346247768a74d817cde119fad886f1224ca335b61535d15d	64191	409-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P068.json	5fea885b9aae5876c39269a834c17a746f29bf98164c3df42d3966515ca1c4d5	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P068.md	05adaa77e24cf3a059ad5ea22aa457f6dea20d9a2187341dd9b196714505acfc	59839	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P069	10.1007/s40273-023-01280-9	corpus/377-VS/doi_10.1007_s40273-023-01280-9.md	b3b06675fa700840c4dcabb5203c9da0a1cb32a697ff6576016d997775bd7bbf	49490	input/projects/377-VS/papers/doi_10.1007_s40273-023-01280-9.xml	e4e30d7cffccbbeaace85715e0c1d2489ac14aed361a0f27d9f1558c97ffa83a	95353	377-VS	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P069.json	fba5b140761ae1742b1a22e266bde7bcac6552f555914aa7926677feeefde224	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P069.md	945d094809251e22de4ea1e972b4a8bcc07c4cc711e249b65c6bc6082a49973e	65359	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P070	10.1007/s40273-024-01354-2	corpus/330-PHD/doi_10.1007_s40273-024-01354-2.md	25407a32911b9c0e1e451504f97600da7156321f4d963817ac905691d1a810ee	122201	input/projects/330-PHD/papers/doi_10.1007_s40273-024-01354-2.xml	775ee615c9f8b8505923e85a984ff2a9ccfd40863ed1645ae7a388a2aa48e424	188340	330-PHD;361-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P070.json	36bfd8929359ba3d8cc9be62fc8dbb15351c5fabcdf99077a32f2873b17dcd13	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P070.md	a691751ed9a4f5c36c7805844f06e0277d0cbced72291127a17a857af82c1e05	150098	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P071	10.1007/s40273-024-01355-1	corpus/330-PHD/doi_10.1007_s40273-024-01355-1.md	633eb2bff96f852e926b671acfe3224db72ec75c70aead1bc532c4eac3390435	90806	input/projects/330-PHD/papers/doi_10.1007_s40273-024-01355-1.xml	40a88ed671e062f9cd7589a00a96ebf211a1a5656f59ed19e241636809d4ae4e	172724	330-PHD;361-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P071.json	cdc5c2bc53b719de27d7c4adf8ce0c96cc7b1694df529a9db954d1edbd0be05f	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P071.md	cba9c2920d9e7cc9254b4d4f823a0dd39f1361716e9ec558d93728332c2ca4d5	116824	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P072	10.1007/s40273-024-01404-9	corpus/220-VS/doi_10.1007_s40273-024-01404-9.md	0cd9b2804d487dea4057fd1f2f5e3240497a226bf8070b1f0c13ecd3d6e22c9c	95575	input/projects/220-VS/papers/doi_10.1007_s40273-024-01404-9.xml	819cffd610ec5aa47211c1d82bb8df6d122cacdb547fc23a19e5797280eb9fc3	202313	220-VS	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P072.json	30433a62815e0374530add13aab989e41f4819f72137cde5aab90ab61c20dfa1	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P072.md	62087d51fc7f8907851f2d33ab7b14274e9e66a8204a7f49aa44f47ab5fa6a0e	116180	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P073	10.1007/s40273-025-01473-4	corpus/1654-TVG/doi_10.1007_s40273-025-01473-4.md	de7a3bb705afbd073ff4b1dafe8ae52ecde2df9df865971df98c08118192fa51	79803	input/projects/1654-TVG/papers/doi_10.1007_s40273-025-01473-4.xml	a42ecc3b2372e2abf53ee99ee2f044a8bf5eec1599e5b65300ae07f33625ca0f	166622	1654-TVG	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P073.json	90a1b16d69a90a961be5fd99041907d403127b8242d679da79d25b7362428114	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P073.md	031ebcc66bdf9726d2ffe9726cb047898b3518e90581ba2b0013f8f9f591aac0	102090	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P074	10.1007/s40273-025-01476-1	corpus/1578-RA/doi_10.1007_s40273-025-01476-1.md	5458440de4fda7b5d6a24520f6806e84f8655377b767d63a053525ddced5fe11	43713	input/projects/1578-RA/papers/doi_10.1007_s40273-025-01476-1.xml	7b2a9d7cea906a48eaabb3cc82974ae51cc8dd0f357d575cc7a8a802ff58ce7f	101062	1578-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P074.json	4a4ff75af5c98d6a53276d03448173425edb857e56b8ec32abc6c06350c46dfc	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P074.md	2cd8541ab5a37d5558ffe5ece3e3002875776280dd319296b6dd67ebe5f87d75	66393	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P075	10.1007/s40273-025-01493-0	corpus/348-PHD/doi_10.1007_s40273-025-01493-0.md	5b830978c69c11c5a256b6b3e293431ef260509a9877c79d634e97896f725209	100833	input/projects/348-PHD/papers/doi_10.1007_s40273-025-01493-0.xml	52d3cfc8c0b3d769bb0df1c34cadd45bb0d9b9af631db749eb2a8183442b5dfc	208340	348-PHD	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P075.json	dc6a1a415415036bf1274dd88876e3ce5fdc9d0dd72df311d2817be56e5fcd1c	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P075.md	c63312be86ab40455114457fa4a1cb877d49a136f6544882c3f537baba20f170	123332	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P076	10.1007/s40273-025-01519-7	corpus/1741-RA/doi_10.1007_s40273-025-01519-7.md	42eb455e48c118aebbb880a56da2157e3236918ebc16f09c140f8d91399f8507	96091	input/projects/1741-RA/papers/doi_10.1007_s40273-025-01519-7.xml	237f007ba67cc219644585242e818961a64fd6e46a8fdd9bdf15d9c1e73ba172	269718	1741-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P076.json	857ccfa98ea30c4cce9fed4469d63a55033c525444d1ee52d41ca16830109b3f	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P076.md	8fd342354ae80dfd60b952e905f5d1a2b3449ef6a70c6c83b9869bdcbe43c020	117014	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P077	10.1007/s40273-025-01545-5	corpus/432-RA/doi_10.1007_s40273-025-01545-5.md	2ab6929abda8f2912cf56f267942426f5c602b188f8d6491fd348fa3df46ea30	62941	input/projects/432-RA/papers/doi_10.1007_s40273-025-01545-5.xml	bf2842b609b80d1520cd81973f4cc4d8a2d2f3aa90502d6f6239654cd9da6adc	121650	432-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P077.json	3e0702fde0c3cb77e04d4bf82b4c987c49f532c8f60077c129a31e905af3e139	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P077.md	87f5e70c50d785ca07bc2bb4e7df54ce7afd3685961b517c76054ad353c9e49f	81022	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P078	10.1007/s41669-022-00353-3	corpus/20170491/doi_10.1007_s41669-022-00353-3.md	17d8ec5843d25a71f79d2503ddbfbabc47418d9f1f876074814b69cffed9b885	68195	input/projects/20170491/papers/doi_10.1007_s41669-022-00353-3.xml	c02746111cab030771ec13406412902165f3ec1bff6505a5ca66a0305ba0e866	129871	20170491	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P078.json	000efd722c121487a449b30d192520f82d20633996eb4aa70878ebac10271f75	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P078.md	f9b088447b69661dc30b6c339dec493788f3274035a9f0b36b48a9bca8479094	84409	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P079	10.1007/s41669-023-00437-8	corpus/20180660/doi_10.1007_s41669-023-00437-8.md	df49e9c67dfb8f051961c73d3ee338087def60c03a26bf962b0c976862547f0e	62825	input/projects/20180660/papers/doi_10.1007_s41669-023-00437-8.xml	377eea220ff27f4031a87d0159bdbb7ce2953ad664c614702591cc325a9031af	134719	20180660	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P079.json	f52f6a92195a030a5be77d554fbac72815db41b34c2837ffa1b3cadb9da3639f	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P079.md	29a2e2a34c5e3c9655f21f1308ec92ecde380b615322750e409a3c7806dbe9ea	82913	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P080	10.1007/s41669-024-00486-7	corpus/351-RA/doi_10.1007_s41669-024-00486-7.md	dd0eab4abc6332fc9965a9e57ff912ee12fa04bd7b6f6e9f6836cb54f1a8094f	62604	input/projects/351-RA/papers/doi_10.1007_s41669-024-00486-7.xml	d08e5e83f4a1e19ce7a189f4dfdba426004c228752bd2ab3e6f61238edc3d142	102218	351-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P080.json	01588632abcdcafaecc00b7f632c75f2cb5be60ccbfba1cd6d7502266d4f3603	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P080.md	192c674aa5542aa4619b8911745e9b501b819c882d2a85a97ea0e02eadc21a38	81903	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P081	10.1016/j.jval.2021.03.019	corpus/20180510/doi_10.1016_j.jval.2021.03.019.md	940dee1d81a84a9a7ef540f3f2a73fff7539309202ac1da03a00d9ee2696c755	60879	input/projects/20180510/papers/doi_10.1016_j.jval.2021.03.019.xml	8f835ca11d498e90722787e973e7132071154716f7092cb700f13e9b8349f3fd	112919	20180510	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P081.json	b1509d311aa10e3f71d67d2efcaf8a3e3afc117eafbb4e83aeaa9ff96226b6c9	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P081.md	8c99f6f26e3321688c7e3edb1788266df59286e006feaadaffc611341616ad84	77972	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P082	10.1017/s0266462326103602	corpus/1505-RA/doi_10.1017_s0266462326103602.md	4f26cab992adb34e099c71814ee81c54b02de2bffc8ad03c5f824627b93901be	101826	input/projects/1505-RA/papers/doi_10.1017_s0266462326103602.xml	494d09880a686266c8f11352e37b8767c146b9c59c1d6885a71885a31dbc5724	191922	1505-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P082.json	e59e74fb59b3bcdae3e7379ae787ee01645b755d21c61c8e407181d58b231b90	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P082.md	a52a9b9b8e3997c28f0663f8474ebec850762692e55ff9fc48adf43efc423fea	124295	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P083	10.1097/mlr.0000000000002200	corpus/304-PHD/doi_10.1097_mlr.0000000000002200.md	ce47d971885dace618d584c4ad063d8af999edb0c5dcd13591218d08e9aef14a	41427	input/projects/304-PHD/papers/doi_10.1097_mlr.0000000000002200.xml	e25654840107b21d30b5d6283727cdc5fc67abd828adbf624c6d76f92c6716e1	95368	304-PHD	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P083.json	a53161ec0c999c17274106fe7a4dea0a264dcc6ab8a106d8b52b3d246d461ef0	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P083.md	6594de6ed326c38ba8edba04d11fa336ea12a24387668825e6d4cced21ae115d	57544	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P084	10.1136/bmjopen-2020-048176	corpus/2016480/doi_10.1136_bmjopen-2020-048176.md	b89de0d7ad8c1f7cb18997088bba2c234c2d02c91fc6d68e0da63a4b50b6d0ff	131677	input/projects/2016480/papers/doi_10.1136_bmjopen-2020-048176.xml	45fc2157c840889ce250d2472610a7b52490db719f3b2c234d3dc27ebc935bce	222656	2016480	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P084.json	1777e6d4cd1890567c49d7e788b1498e80fb05c329c7e4f7477256d7eb6e9344	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P084.md	db3de4ada0ea56ba40fb21790cfeba928a3174faa4a52e1d1316a06e9ad53b5d	150759	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P085	10.1136/bmjopen-2021-051727	corpus/20180130/doi_10.1136_bmjopen-2021-051727.md	c52abb7cfcc313062a326c28123e3a5a25f7e81e0c114dfdb4d5a7a14f1ae841	41246	input/projects/20180130/papers/doi_10.1136_bmjopen-2021-051727.xml	adfbfd63b8ce5bebb33ae255199b06a69d388b7f8b07f24541269ba5fb0c0d45	78779	20180130	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P085.json	50b3fec1ec1d79f22f141a3ad1c9126f6bd457c123055785e43b569c5aa2a34d	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P085.md	341a4f30f2f0dec33cd4019e145357531f258d1d9bb0f2d841fb606eb1631c2c	57222	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P086	10.1136/bmjopen-2024-084440	corpus/20180740/doi_10.1136_bmjopen-2024-084440.md	eab0126806b8f22f1b027d0c8600f2d567b02acf882901a68de6ae106ed8741d	62615	input/projects/20180740/papers/doi_10.1136_bmjopen-2024-084440.xml	9ff24a3ff7dec4c09722d5fb83c4f5e09d6885e3b6cd20817a292be9b4cfd13e	129849	20180740	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P086.json	fd8f87dc3052c167bd67ea9bbc6c4a7891ee7df5dee441f869d7bac83fa683f4	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P086.md	a1e291a92d562d4853fb9397a0cbed5575fb7c5ae2f5dd3ff663401fcc2ad0fa	81131	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P087	10.1136/bmjopen-2024-091097	corpus/1769-RA/doi_10.1136_bmjopen-2024-091097.md	79618ede03bfa30832b64622f68c05988e6551f87315ccba023957ba8384847e	47505	input/projects/1769-RA/papers/doi_10.1136_bmjopen-2024-091097.xml	f126a2a21cd97088ba2325bbf416a3742bef422e8b4d2c5201a1080c8628889a	82752	1769-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P087.json	90b671255f1dad971077f8d9ba86babb570c5b70433a9c0ca8e3b19204916999	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P087.md	35be22fad1c4a1ea465b15e46a9665e8a147d2a6f2ce54ed7fc73018868f433d	64083	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
