person_id	display_name	family_name	given_names	orcid	openalex_id	euroqol_member_id	member_affiliation	member_profile_url	membership_observed_date	is_project_leader	is_euroqol_member	identity_status	candidate_openalex_id	entity_kind
person:eqmember:18000	thomas kohlmann	kohlmann	thomas	0000-0002-5956-8309	A5031953969	18000	University of Greifswald	https://euroqol.org/about-us/our-members/member-detail/?memberid=18000	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:18002	Tianxin Pan	Pan	Tianxin	0000-0002-2243-8818	A5044860561	18002		https://euroqol.org/about-us/our-members/member-detail/?memberid=18002	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:leader:c9be2e978859	Tie Parma Yamato	Yamato	Tie Parma	0000-0002-5228-1292	A5034831401					1	0	PROFILE_ACCEPTED		PERSON
person:leader:fbb9eb69f451	Titi Fitriana	Fitriana	Titi	0000-0001-5062-6886	A5049547434					1	0	PROFILE_ACCEPTED		PERSON
person:leader:5c483f3c95b6	Tomos Robinson	Robinson	Tomos	0000-0001-8695-9738	A5048830550					1	0	PROFILE_ACCEPTED		PERSON
person:eqmember:18004	Trudy Sullivan	Sullivan	Trudy	0000-0001-8452-2591	A5022698267	18004	University of Otago	https://euroqol.org/about-us/our-members/member-detail/?memberid=18004	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:21548	Ulrike Ravens-Sieberer	Ravens-Sieberer	Ulrike	0000-0002-2031-095x	A5049804622	21548	University Medical Center Hamburg-Eppendorf	https://euroqol.org/about-us/our-members/member-detail/?memberid=21548	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:18006	Valentina Prevolnik Rupel	Rupel	Valentina Prevolnik	0000-0002-1238-7156	A5091343801	18006	Institute for Economic Research	https://euroqol.org/about-us/our-members/member-detail/?memberid=18006	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:18008	victor zarate	zarate	victor	0000-0001-9145-3694	A5074565937	18008	MSD	https://euroqol.org/about-us/our-members/member-detail/?memberid=18008	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:leader:ef46534448d4	Vincent Lau	Lau	Vincent	0000-0002-9939-7348	A5022213392					1	0	PROFILE_ACCEPTED		PERSON
person:leader:8677f310bcd0	Vivian Reckers-Droog	Reckers-Droog	Vivian	0000-0001-8722-3431	A5121459836					1	0	PROFILE_ACCEPTED		PERSON
person:leader:73598c4735dd	Wenjing Zhou	Zhou	Wenjing	0000-0003-0770-4564	A5080372262					1	0	PROFILE_ACCEPTED		PERSON
person:leader:b939f54e06af	Willem van Veghel	Veghel	Willem van		A5003208889					1	0	PROFILE_ACCEPTED		PERSON
person:leader:083cccd0472d	Wojciech Trzebiński	Trzebiński	Wojciech							1	0	NO_EXTERNAL_PROFILE		PERSON
person:eqmember:18010	Wolfgang Greiner	Greiner	Wolfgang	0000-0001-9552-6969	A5001823062	18010	Bielefeld University	https://euroqol.org/about-us/our-members/member-detail/?memberid=18010	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:leader:8d9ce63b49ad	Xin Zhang	Zhang	Xin	0000-0003-0894-9520						1	0	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5100427821	PERSON
person:eqmember:18012	Xuejing Jin	Jin	Xuejing	0000-0003-3513-2364	A5008581679	18012	Beijing University of Chinese Medicine	https://euroqol.org/about-us/our-members/member-detail/?memberid=18012	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:18014	yaling Yang	Yang	yaling			18014	Oxford University	https://euroqol.org/about-us/our-members/member-detail/?memberid=18014	2026-08-21	1	1	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5008455417	PERSON
person:eqmember:18016	Yan Feng	Feng	Yan	0000-0001-8663-6859	A5027316988	18016	Queen Mary University of London	https://euroqol.org/about-us/our-members/member-detail/?memberid=18016	2026-08-21	1	1	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5053760337	PERSON
person:leader:319f4d5520bf	Yap Xin Yi	Yi	Yap Xin	0000-0002-7135-6325						1	0	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5058382403	PERSON
person:leader:d9674d98607b	Yared Belete Belay	Belay	Yared Belete	0000-0001-5473-3857	A5086002810					1	0	PROFILE_ACCEPTED		PERSON
person:leader:8873fe2331bf	Yifan Ding	Ding	Yifan	0009-0006-8112-628x	A5076822287					1	0	PROFILE_ACCEPTED		PERSON
person:leader:708432e727df	Yirga Legesse Niriayo	Niriayo	Yirga Legesse	0000-0002-6943-753x	A5025678242					1	0	PROFILE_ACCEPTED		PERSON
person:leader:0e64036a4445	Yiting Luo	Luo	Yiting							1	0	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5101270824	PERSON
person:eqmember:18018	You-Shan Feng	Feng	You-Shan	0000-0003-1509-3409	A5091571513	18018	Medical University Tübingen, Germany	https://euroqol.org/about-us/our-members/member-detail/?memberid=18018	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
person:eqmember:18019	Zhihao Yang	Yang	Zhihao	0000-0001-5468-0847	A5028809099	18019	Guizhou Medical University	https://euroqol.org/about-us/our-members/member-detail/?memberid=18019	2026-08-21	1	1	PROFILE_NOT_ACCEPTED_FOR_DISCOVERY	A5028809099	PERSON
person:eqmember:18021	Zhuxin Mao	Mao	Zhuxin	0000-0002-7444-1584	A5002022038	18021	University of Antwerp	https://euroqol.org/about-us/our-members/member-detail/?memberid=18021	2026-08-21	1	1	PROFILE_ACCEPTED		PERSON
group:eq-daphnie-project-team	the EQ-DAPHNIE Project TeamJohnsonJeffreyJanssenMathieu F.Al SayahFatimaBaileyHenryGhandiMihirGolickiDominikGutackerNilsMulhernBrendenPurbaFredrickScottDesSullivanTrudyYangZhihaoZarateVictorShortHilary									0	0	AUTHOR_EXTERNAL_ID		GROUP
group:esmi-study-group	The ESMI study group									0	0	AUTHOR_EXTERNAL_ID		GROUP
group:eurosca-study-group	The EUROSCA study group									0	0	AUTHOR_EXTERNAL_ID		GROUP
group:impact-hta-hrqol-group	IMPACT HTA HRQoL Group									0	0	AUTHOR_EXTERNAL_ID		GROUP
group:quokka-project-team	in collaboration with the Quality Of Life in Kids: Key evidence to strengthen decisions in Australia (QUOKKA) project team									0	0	AUTHOR_EXTERNAL_ID		GROUP
group:swedish-quality-register-study-group	The Swedish Quality Register (SWEQR) Study Group									0	0	AUTHOR_EXTERNAL_ID		GROUP
person:author:doi:10.1007/s11136-025-03996-x:10	Abby Palmer	Palmer	Abby							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1007/s11136-025-03996-x:11	Tanya Wolfe	Wolfe	Tanya							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1007/s11136-025-03996-x:12	Penny Richards Fowler	Fowler	Penny Richards							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1007/s11136-025-03996-x:14	Max Pini	Pini	Max							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1038/s41433-023-02860-x:11	Shivaa S R Ramsewak	Ramsewak	Shivaa S R							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1038/s41433-023-02860-x:7	Samuel S R Ramsewak	Ramsewak	Samuel S R							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1186/s12955-024-02305-3:5	Alemu Belayneh	Belayneh	Alemu							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.1371/journal.pone.0200966:8	Chung-Ying Lin	Lin	Chung-Ying							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.2196/27669:10	Thomas Poder	Poder	Thomas							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.2196/27669:8	Gunther Eysenbach	Eysenbach	Gunther							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.2196/27669:9	Kristiann Heesch	Heesch	Kristiann							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.3390/children8080714:10	Wendy J Ungar	Ungar	Wendy J							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.4314/ahs.v23i4.63:2	Razia Amien	Amien	Razia							0	0	AUTHOR_LOCAL		PERSON
person:author:doi:10.5492/wjccm.v11.i4.236:19	Deborah J Cook	Cook	Deborah J							0	0	AUTHOR_LOCAL		PERSON
person:openalex:A5011128673	Shirley Y.W. Liu	Liu	Shirley YW		A5011128673					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5011340679	Margareta Lindén‐Boström	Lindén-Boström	Margareta		A5011340679					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5012652576	Yu Cho Woo	Woo	Yu Cho		A5012652576					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5013588948	Shilana Yip	Yip	Shilana		A5013588948					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5013644553	Katarzyna Graczyk	Graczyk	Katarzyna		A5013644553					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5014702512	Amal Boutib	Boutib	Amal		A5014702512					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5014870235	Rina Rahmatika	Rahmatika	Rina		A5014870235					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5018364694	Victoria Lee He	He	Vicky		A5018364694					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5019640605	Sahar Al Shabasy	Al Shabasy	Sahar		A5019640605					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5031125763	Millie Gaydon	Gaydon	Millie		A5031125763					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5032068645	Krista Brower	Brower	Krista		A5032068645					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5035696719	Irene Florentino-Fariñas	Florentino-Fariñas	Irene		A5035696719					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5040717022	Lisa Warner	Warner	Lisa		A5040717022					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5045399261	John Yfantopolous	Yfantopolous	John N		A5045399261					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5046103327	Hubert Wong	Wong	Hubert		A5046103327					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5048456007	Xinyu Qian	Qian	Xinyu		A5048456007					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5050491421	Abdu Mengesha	Mengesha	Abdu		A5050491421					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5053842557	Xingju Qi	Qi	Xingju		A5053842557					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5054412185	David M. Bartholomew	Bartholomew	D		A5054412185					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5054515213	Mariska de Jongh	de Jongh	Mariska		A5054515213					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5058173329	Lena Cuthbertson	Cuthbertson	Lena		A5058173329					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5058639972	Eileen Keogh	Keogh	Eileen		A5058639972					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5061247569	Ma-Ann M. Zarsuelo	Zarsuelo	Ma-Ann		A5061247569					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5062656907	H. M. Leonard	Leonard	Helen		A5062656907					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5062956353	Kristy McGregor	McGregor	Kristy		A5062956353					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5063917571	Gashaw Arega	Arega	Gashaw		A5063917571					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5069067858	Anne Julienne Genuino-Marfori	Genuino-Marfori	Anne Julienne		A5069067858					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5072165119	Wondemagegnhu Tigneh	Tigneh	Wondemagegnhu		A5072165119					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5072547675	Bhash Naidoo	Naidoo	Bhash		A5072547675					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5073821926	Galina Opikova	Opikova	Galina		A5073821926					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5074077987	Jake Hitch	Hitch	Jake		A5074077987					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5077284198	Andrew Tuan Phuong Dao	Dao	Andrew Tuan Phuong		A5077284198					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5078510482	Anle Shen	Shen	Anle		A5078510482					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5080215797	Frank Deomansingh	Deomansingh	F		A5080215797					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5086528283	Li Huang	Huang	Li		A5086528283					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5087010532	V. Maharaj	Maharaj	V		A5087010532					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5087311184	Xueyun Zeng	Zeng	Xueyun		A5087311184					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5088417854	A. Rogier T. Donders	Donders	A. Rogier T.		A5088417854					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5090671455	Anna-Katrine Sussex	Sussex	Anna-Katrine		A5090671455					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5091194414	Alfons G. M. Olde Loohuis	Olde Loohuis	Alfons G. M.		A5091194414					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5102432342	Wendy WL Chan	Chan	Wendy WL		A5102432342					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5102623414	Shakib Rahman	Rahman	Shakib		A5102623414					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5104134946	Kathe Holmes	Holmes	Kathe		A5104134946					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5108557660	Adele Berry	Berry	Adele		A5108557660					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5108712913	Al‐Bakir Ali	Ali	Al‐Bakir		A5108712913					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5109331936	Anna Melissa Guerrero	Guerrero	Anna Melissa		A5109331936					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5109630235	Matrix MH Fung	Fung	Matrix MH		A5109630235					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5109778098	D. Singh	Singh	D		A5109778098					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5110068367	Churn‐Shiouh Gau	Gau	Churn-Shiouh		A5110068367					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5110255509	Mike Herdman	Herdman	Mike		A5110255509					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5111023994	Alex HY Suen	Suen	Alex HY		A5111023994					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5111246879	Caique Melo Espirito Santo	Espirito Santo	Caique Melo		A5111246879					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5111788632	Rosemary Lovett	Lovett	Rosemary		A5111788632					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5111900822	Andrew Briggs	Briggs	Andrew		A5111900822					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5112406075	Chia-Ing Li	Li	Chia-Ing		A5112406075					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5112728116	Pallavi Aytha Swathi	Swathi	Pallavi Aytha		A5112728116					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5112901636	Niklas Weber	Weber	Niklas		A5112901636					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5113535557	Joke A. M. Hunfeld	Hunfeld	Joke A. M.		A5113535557					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5114202758	Yue Sun	Sun	Yue		A5114202758					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5114345756	Laura Lüdtke	Lüdtke	Laura		A5114345756					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5117455132	Johann Saavaste	Saavaste	Johann		A5117455132					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5117715736	Elena J. Zhou	Zhou	Elena J		A5117715736					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5117785012	Kirsten Pini	Pini	Kirsten		A5117785012					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5117785013	Einat Martonovich-Lantsberg	Martonovich-Lantsberg	Einat		A5117785013					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5118390306	Bai Guannan	Guannan	Bai		A5118390306					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5119599136	Bradely Sugden	Sugden	Bradley		A5119599136					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5122353169	S. Schieskow	Schieskow	S.		A5122353169					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5122380022	E. Bidgood	Bidgood	E.		A5122380022					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5122382176	J. Jelsma	Jelsma	J.		A5122382176					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5122911844	Bastiaan T. Rutjens	Rutjens	Bastiaan		A5122911844					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5123867361	Andrew JO Whitehouse	Whitehouse	Andrew JO		A5123867361					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5124253158	P. Jacoby	Jacoby	Peter		A5124253158					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5125700763	Fatma S. E. Ebeid	Ebeid	Fatma S. E.		A5125700763					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5125757955	Manar G. Elgaar	Elgaar	Manar G.		A5125757955					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5129360275	Jianjun Xiang	Xiang	Jianjun		A5129360275					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5130219809	Rick Sawatzky	Sawatzky	Rick		A5130219809					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5132638343	M. F. Bas Janssen	Janssen	M F Bas		A5132638343					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5132705166	Margo Bryan	Bryan	Margo		A5132705166					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:openalex:A5138142464	Joëlle Eijkens	Eijkens	Joëlle		A5138142464					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5091-3180	Hari Setyowibowo	Setyowibowo	Hari	0000-0001-5091-3180	A5046364454					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5099-3483	Zhi Min Ng	Ng	Zhi Min	0000-0001-5099-3483	A5005876438					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5126-9104	Sawitri S. Sadarjoen	Sadarjoen	Sawitri S.	0000-0001-5126-9104	A5014483970					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5193-918x	B. M. Morrow	Morrow	B. M.	0000-0001-5193-918x	A5122377113					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5307-0692	Kelly Muzyczka	Muzyczka	Kelly	0000-0001-5307-0692	A5117554996					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5374-5100	Marcianna Nosek	Nosek	Marcianna	0000-0001-5374-5100	A5111744360					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5396-0265	Sebastian K. King	King	Sebastian	0000-0001-5396-0265	A5070819422					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5416-042x	Robbin H. Ophuis	Ophuis	Robbin H.	0000-0001-5416-042x	A5079118485					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5430-9810	Marit Sijbrandij	Sijbrandij	Marit	0000-0001-5430-9810	A5002846176					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5541-5930	Shreya Chatterjee	Chatterjee	Shreya	0000-0001-5541-5930	A5086268973					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5559-2574	Yanming Lu	Lu	Yanming	0000-0001-5559-2574	A5101609487					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5823-7375	Margriet E. van Baar	van Baar	M. E.	0000-0001-5823-7375	A5003131836					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-5913-0297	Kaushalendra Kumar	Kumar	Kaushalendra	0000-0001-5913-0297	A5035192108					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6121-5409	Tim Luckett	Luckett	Tim	0000-0001-6121-5409	A5081215319					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6159-2482	Janel Hanmer	Hanmer	Janel	0000-0001-6159-2482	A5022672409					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6174-5442	Thomas Klockgether	Klockgether	Thomas	0000-0001-6174-5442	A5037328125					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6241-0249	Krystallia Pantiri	Pantiri	Krystallia	0000-0001-6241-0249	A5021997891					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6404-1117	Kath Feely	Feely	Kath	0000-0001-6404-1117	A5091956404					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6489-171x	Raluca Căplescu	Caplescu	Raluca	0000-0001-6489-171x	A5054647242					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6534-1242	Ola Rolfson	Rolfson	Ola	0000-0001-6534-1242	A5044372933					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6610-3369	Kimberley Lewis	Lewis	Kimberley A	0000-0001-6610-3369	A5109576149					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6638-421x	Admassu N. Lamu	Lamu	Admassu N.	0000-0001-6638-421x	A5073774833					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6660-5246	J Chang	Chang	Jen-Yu	0000-0001-6660-5246	A5079399532					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6699-6072	Riski Muhaimin	Muhaimin	Riski	0000-0001-6699-6072	A5108017545					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6712-5535	Julian Thumboo	Thumboo	Julian	0000-0001-6712-5535	A5039986019					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6780-0019	Dennis A. Revicki	Revicki	Dennis	0000-0001-6780-0019	A5001054264					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6783-0023	Luiz Flavio Andrade	Andrade	Luiz Flavio	0000-0001-6783-0023	A5001433251					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6962-0564	Vu Quynh	Mai	Vu Quynh	0000-0001-6962-0564	A5065576118					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-6983-0166	Misel Trajanovska	Trajanovska	Misel	0000-0001-6983-0166	A5039674186					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7058-5102	Jashvant Poeran	Poeran	Jashvant	0000-0001-7058-5102	A5002493085					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7147-2222	Kali Barrett	Barrett	Kali	0000-0001-7147-2222	A5016809145					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7161-6767	M. Mercédesz Angyal	Angyal	M Mercédesz	0000-0001-7161-6767	A5003468874					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7335-4852	V. D. Sokolova	Sokolova	Valeriia	0000-0001-7335-4852	A5079589572					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7458-6460	Surrey M. Walton	Walton	Surrey	0000-0001-7458-6460	A5004621550					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7470-528x	Chien‐Ning Hsu	Hsu	Chien-Ning	0000-0001-7470-528x	A5020538411					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7472-2039	Victoria Gale	Gale	Victoria	0000-0001-7472-2039	A5092392626					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7536-8481	Cindy Lo Kuen Lam	Lam	Cindy LK	0000-0001-7536-8481	A5015626145					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7548-1775	Emily Stella Scott	Scott	Emily Stella	0000-0001-7548-1775	A5067948587					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7644-8088	Jeehee Pyo	Pyo	Jeehee	0000-0001-7644-8088	A5056854306					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-7928-1260	Mingxia Jing	Jing	Mingxia	0000-0001-7928-1260	A5102780130					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8076-9626	Waleed Alhazzani	Alhazzani	Waleed	0000-0001-8076-9626	A5020157030					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8144-6220	Shunping Li	Li	Shunping	0000-0001-8144-6220	A5043629216					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8574-8429	Luke Vale	Vale	Luke	0000-0001-8574-8429	A5000940073					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8685-3212	Lisa M. Lix	Lix	Lisa	0000-0001-8685-3212	A5082999537					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8771-6578	Bo Ding	Ding	Bo	0000-0001-8771-6578	A5088184178					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-8778-5055	Anabel Estévez-Carrillo	Estévez-Carrillo	Anabel	0000-0001-8778-5055	A5059117288					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9005-9185	Mariska A. C. de Jongh	de Jongh	M. A. C.	0000-0001-9005-9185	A5015764426					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9071-2842	Stacey Rand	Rand	Stacey	0000-0001-9071-2842	A5079445531					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9074-7359	Ademola Joshua Itiola	Itiola	Ademola Joshua	0000-0001-9074-7359	A5009099235					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9125-1697	Anna Selivanova	Selivanova	Anna	0000-0001-9125-1697	A5112390873					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9364-5788	Brittany Humphries	Humphries	Brittany	0000-0001-9364-5788	A5037182915					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9502-4678	Darrin Baines	Baines	Darrin	0000-0001-9502-4678	A5049552804					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9558-304x	Bin Zheng	Zheng	Bin	0000-0001-9558-304x	A5027996110					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9571-576x	Inge Spronk	Spronk	I.	0000-0001-9571-576x	A5048316196					0	0	AUTHOR_EXTERNAL_ID		PERSON
