record_id	source_record_id	paper_id	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	coverage_reason	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	task_sha256	ontology_sha256	vocabulary_sha256	normalization_registry_sha256	normalization_aliases_sha256	metadata_repair	work_id	project_ids	pdf_path	pdf_sha256	pdf_bytes	metadata_source_paths	metadata_enrichment
V2-P131	G131	10.1007/s40271-025-00729-7	corpus/150-RA/doi_10.1007_s40271-025-00729-7.md	fb4d743f9a0e75d57decc78b76c41075602e60ef190ae1c99d2df742b6f455ec	70997	input/projects/150-RA/papers/doi_10.1007_s40271-025-00729-7.xml	aab9bda48945ab81bcaac2ecc2eef7d071aff48af37ffa3192f30412fc14599e	104552	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P131.json	d2906c3d0d44e3a3a7dfc3d1fc9de5976e9e7d2b333d7143f5d36e7fbb64ea33	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P131.md	77b039912cf6c40def09e2640576b8e36e550ad017eec4146d2922813290a045	120275	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P132	G132	10.1007/s40271-025-00787-x	corpus/150-RA/doi_10.1007_s40271-025-00787-x.md	e7965b5dc59a53e55c9373ecc2a8034e0713aaa36b63d68d2a22598e838f5219	84703	input/projects/150-RA/papers/doi_10.1007_s40271-025-00787-x.xml	e2e6a1af23430803c85c45263258f5cefc8bbe0e6a9cd12bd4387e629124b4c7	134855	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P132.json	3a23ddc5da397edecf92a558552f484d1af4f4b7c1c0cac0d42eadab73fbdd9e	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P132.md	431601361c0f0ab53b4d64c3ed33867a8fa6a44fee1e63f3d75d87d3fc6cc12a	135864	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P133	G133	10.1007/s40273-016-0404-1	corpus/2015410/doi_10.1007_s40273-016-0404-1.md	467cb82e557941064c134149dbaf410ed7cffd108084fcd2507a051db5c532c9	56286	input/projects/2015410/papers/doi_10.1007_s40273-016-0404-1.xml	7ebb46736d82114a494741503a5b8c0d32bd75892f34117c921c6f18243b24b2	101754	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P133.json	b46c66568d85951e90a27fd73a4e83c1f757390dbddbc5d0723eebbd7209fd5c	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P133.md	87f4a519f6a0c82feef6841c2bb6e3131b53c0cea9f1ac1b4e23273c38b702fb	103335	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P134	G134	10.1007/s40273-017-0538-9	corpus/2013240/doi_10.1007_s40273-017-0538-9.md	0b9f6fafcfa8ad499c3fa45890a2f65f47f9c033f161472248c4d2e5f1832ed9	81428	input/projects/2013240/papers/doi_10.1007_s40273-017-0538-9.xml	de79d78aa4ab8fbe14edd9c8edae80b877f9b55a7afafd646b1af59d3d5e7fc3	130022	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P134.json	5366a5271f81fcf1bad97462f3feca03b31baaa2ffcbabafff06e2048655f5c9	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P134.md	f0a1797b3cbe89d78d25f31d531582e41a28f3940a5b1bff09f2879807708009	130323	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P135	G135	10.1007/s40273-018-0623-8	corpus/2016620/doi_10.1007_s40273-018-0623-8.md	186f3ca9983fdd64f2d5b5f34c28b40daacfeee9d2218e89ea0a47210fe6b043	137198	input/projects/2016620/papers/doi_10.1007_s40273-018-0623-8.xml	2a5a43812d1a00c19537929de21d93d39c6c96d87f3c70ccdf24de4f3d6d21ce	210888	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P135.json	0d538a3bf94a60dd295dbd7fc9331bb4bb98410a46bc289e6e0afcc3928cbc5e	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P135.md	3f2a75d2a20bce8cd0aa62398b2cf2efd661f768b2148ce0ea7de2dfca209f68	183882	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P136	G136	10.1007/s40273-018-0642-5	corpus/2016170/doi_10.1007_s40273-018-0642-5.md	2db101c7ed9e576690145c64ba93fbb06f684053fb8ed9af2058f27508d0b6fa	84553	input/projects/2016170/papers/doi_10.1007_s40273-018-0642-5.xml	2df1ba58a681b046d1bc46331eff5b461a3938d61840992560601c09e2f7bf3c	164536	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P136.json	c611e708ad365c8786241dd5a9c8355fe2ae4244674b8d9506e2200941a8e869	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P136.md	aec477ee7ead355ee522ddf986888e1203068e9dbfebf1126aa34c9ed06e80ba	132111	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P137	G137	10.1007/s40273-018-0647-0	corpus/2014150/doi_10.1007_s40273-018-0647-0.md	5c6c731b9f72ea082f2c37410bd41ab74bd18a7f403a46725b740ce15576ea8f	51610	input/projects/2014150/papers/doi_10.1007_s40273-018-0647-0.xml	e5b7bf1e8fe1d143f2d4ad8841b19a69d9a559ef79bc8b01b9857b1c82e7741d	114717	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P137.json	d27bced7056aca19f6473d85d17b03ea842edb893e5a8ef135a8d44d45bcdf1a	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P137.md	14bd2e1e7353ec45c0577d835c0502305c8229197c29409e75ff67aa4f6f0d03	98310	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P138	G138	10.1007/s40273-018-0694-6	corpus/2015300/doi_10.1007_s40273-018-0694-6.md	8faf1d25d9d2ce761d7ee8a04c18a3ef15fb82c2e9d1dc14d4f3613d98191762	88551	input/projects/2015300/papers/doi_10.1007_s40273-018-0694-6.xml	2e1cebc0108c6fcbda08377396fad8012bf8ccdbcbed8b62102cfb924221e8e1	149834	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P138.json	9e863e759ffab17c48466840065ff7dd3e0a04d122ca6c0ffab4e5871f98e968	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P138.md	6c563535a38bed13a972ecd2bfcae112204f66b37c0fd4a1baf29fc0a1bd88c9	137159	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P139	G139	10.1007/s40273-019-00811-7	corpus/2015240/doi_10.1007_s40273-019-00811-7.md	b713bf6250a5ec2757ca41dd56367116db3502403d833dd13b183b8fb0a1a98d	78010	input/projects/2015240/papers/doi_10.1007_s40273-019-00811-7.xml	e0549ab03230d104ea917821dda53decf99e39b40f8c8871274f50943e438206	141527	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P139.json	6781eb04281395bc81aba6eb64dc1977a4de5a97206b0b4d9399c4c090595980	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P139.md	bb7dca37435c1e3611f2a5af07bccda9fa943e570fd67c9186218621456b295c	125258	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P140	G140	10.1007/s40273-019-00876-4	corpus/20170510/doi_10.1007_s40273-019-00876-4.md	8bd8f189f9c3e73dae9d85dda89b1ce5bdb9175a9a8d009d3abe13f5643fbcfc	67028	input/projects/20170510/papers/doi_10.1007_s40273-019-00876-4.xml	cc1d457f1baf5b5137f48cc34ca12c2a8c7b6fe4b7cf8c0b106ef4e81c48f4df	125805	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P140.json	c79f55b327573953c69ebe36f16833ed6720db275a16d1f8d766d18bd61cd6fa	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P140.md	e52fce6fd24a92143f87dfe0922881bfc90e38cc9fb1af456fef2089a4e9e65e	117679	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P141	G141	10.1007/s40273-020-00994-4	corpus/20180510/doi_10.1007_s40273-020-00994-4.md	8dfb64c20c30a11decd2b0a77f19a32dd0f361319c9b7b1c0d773ae9578b2e40	44807	input/projects/20180510/papers/doi_10.1007_s40273-020-00994-4.xml	9a785c300b8808613a0f9bcf40996be6a44225155b970b462fb971deeea0d8c7	89729	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P141.json	2a3a62f4349d36c74280ae14954c13ee23f714c9b8bc5b93453910cbf1657d31	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P141.md	72eff4777b049e97899b91c89c804adb004b79a029fa1329c355b045dc91052f	90978	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P142	G142	10.1007/s40273-021-01109-3	corpus/20190220/doi_10.1007_s40273-021-01109-3.md	cf31a37b75f604d90ea7bd64f93d855ddb880c59808428bcdbe9bafde22baa16	61036	input/projects/20190220/papers/doi_10.1007_s40273-021-01109-3.xml	9b21b84e2eddcc9b0c94bad54948173bd8f3dd0f5d26c54260cc4768af63f2c8	99715	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P142.json	fbc0ddb3f9849652716b768861ec4519c0c323605a9d0e554a5eed167c245deb	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P142.md	851f83b8ff34f03492e4c59d9cf826f9526c62a947ef08a185e514d500a22505	109754	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P143	G143	10.1007/s40273-022-01143-9	corpus/20180510/doi_10.1007_s40273-022-01143-9.md	2ecd76672bc40a609d04edfb1943789f8e029ceefda018a8928051dcdc8a54e9	75576	input/projects/20180510/papers/doi_10.1007_s40273-022-01143-9.xml	647b656987ebfcf2c0919489e2f06536648d7926cd1c2511b3acbf9b00a55f34	128839	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P143.json	ca79c4481c7106bc351ae54d458c2a9e31ccc5fb8cc1ce702082bc31c1b3697a	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P143.md	fb2d8d2cb1c8f27212e6d3f09784ae7805a7f2116243a27b9325a74a6c057ae0	122808	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P144	G144	10.1007/s40273-022-01172-4	corpus/20170600/doi_10.1007_s40273-022-01172-4.md	c9264d51f9a9d96f1625217f05572b96dee60905081203f8f5e7cc21248f6c7f	84705	input/projects/20170600/papers/doi_10.1007_s40273-022-01172-4.xml	052b52c2ab9866b7061786a05141c1d17605acfb93fc62972321f0165142cd9d	136217	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P144.json	1925c5ad85a564de000502d16dbf836dcf2c5bd41d39fea9ad968e0fc7ceeb1d	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P144.md	e760ce9bbd367cbbc674c430ad7ee2793805923178121f73765ebb579c81cded	131828	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P145	G145	10.1007/s40273-022-01208-9	corpus/335-RA/doi_10.1007_s40273-022-01208-9.md	538ecd89d31e36ae70e753e37eae5f50b1e18d12609ab7f5629677f06bb1e4fa	59469	input/projects/335-RA/papers/doi_10.1007_s40273-022-01208-9.xml	a57d75341120c6cd0a60113758034da60bb3a06df574433dc4d2e767dda880df	104720	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P145.json	58d3d4f538614ff1ba4af3f9d6f85a7cd20306a037649ba807bbef87a0100f6c	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P145.md	0d1c2c4e815530f611a369714c9d09009226bd600a2d75eb2b72094187c4b1c2	107469	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P146	G146	10.1007/s40273-022-01210-1	corpus/20180490/doi_10.1007_s40273-022-01210-1.md	2d9a0b8e02c0f5c456e661027b22c536aed26c1a76529ec00e1001cb8fd003f2	61466	input/projects/20180490/papers/doi_10.1007_s40273-022-01210-1.xml	f1dc29ae7f7cd6ca2c848f63d44e7a5262bb6f21dc12bc3cfcdaaa8d1a4f5082	123967	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P146.json	613c6b3303ff9d7106abc6bcee3a48c6324a8acc0a5b1824f8bde7d9ecf093f6	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P146.md	1762dccdfd66677473ddd500e877ffcfbcd0a4c51a8da2b3e43d699524c92f64	110954	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P147	G147	10.1007/s40273-022-01216-9	corpus/20191020/doi_10.1007_s40273-022-01216-9.md	e86e0424c494875ca381b346f7b1e754e10b3f9912e8bef933efd9c625749b1d	55701	input/projects/20191020/papers/doi_10.1007_s40273-022-01216-9.xml	5602075d4c8f56a3cd4548bda28dd8d7f3e1d547577971d18a9c4177280a5e24	104099	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P147.json	14dcc818980c3088177b69d0a3c35a327946643f367965571522623687535118	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P147.md	2ae0f4e7c32bb5d39b7e16268b9f3f46eb5d9a245c785ea34771fda19d2b7505	107198	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P148	G148	10.1007/s40273-022-01222-x	corpus/409-RA/doi_10.1007_s40273-022-01222-x.md	c015cd457d432d5aa1995bc6baf79cc906f7360a2d065bfba7c6716f7490ca94	42476	input/projects/409-RA/papers/doi_10.1007_s40273-022-01222-x.xml	aee930887bd6198b346247768a74d817cde119fad886f1224ca335b61535d15d	64191	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P148.json	c1e4c36334db16e97da2cce7d64b35d871222a18b38dd0c4dfe7f65d37821391	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P148.md	dbed67144b43f0cf6a0dd8854171eb71fee3d665ba07e01fbed2db810aca9b8d	89546	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P149	G149	10.1007/s40273-023-01280-9	corpus/377-VS/doi_10.1007_s40273-023-01280-9.md	b3b06675fa700840c4dcabb5203c9da0a1cb32a697ff6576016d997775bd7bbf	49490	input/projects/377-VS/papers/doi_10.1007_s40273-023-01280-9.xml	e4e30d7cffccbbeaace85715e0c1d2489ac14aed361a0f27d9f1558c97ffa83a	95353	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P149.json	4b9208367a6a1638d29079e53ea404e88bf5c2cf64468fec54768b5cd738f7ac	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P149.md	142589a7fb87bc195d325cfcb140e73a31d251262fe934bd971db68449901941	95856	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P150	G150	10.1007/s40273-024-01354-2	corpus/330-PHD/doi_10.1007_s40273-024-01354-2.md	25407a32911b9c0e1e451504f97600da7156321f4d963817ac905691d1a810ee	122201	input/projects/330-PHD/papers/doi_10.1007_s40273-024-01354-2.xml	775ee615c9f8b8505923e85a984ff2a9ccfd40863ed1645ae7a388a2aa48e424	188340	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P150.json	6535c674032af2ff13fc358774493d3a941a5f87b80b39d4c68870acb568e5a1	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P150.md	ea29f35090a6b2bcf1d2088c5414dcdcf7be72e889a34ea8ccca20a8db8163e3	174422	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P151	G151	10.1007/s40273-024-01355-1	corpus/330-PHD/doi_10.1007_s40273-024-01355-1.md	633eb2bff96f852e926b671acfe3224db72ec75c70aead1bc532c4eac3390435	90806	input/projects/330-PHD/papers/doi_10.1007_s40273-024-01355-1.xml	40a88ed671e062f9cd7589a00a96ebf211a1a5656f59ed19e241636809d4ae4e	172724	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P151.json	b90d1629b229e44da267ae5c39719b5590a8c155a00ef57f2505bb0b9ab1a32d	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P151.md	93e9b832d17b27b1156c4662633c3e80cf48e7a01a3afd466c43af5ca172a1aa	141148	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P152	G152	10.1007/s40273-024-01404-9	corpus/220-VS/doi_10.1007_s40273-024-01404-9.md	0cd9b2804d487dea4057fd1f2f5e3240497a226bf8070b1f0c13ecd3d6e22c9c	95575	input/projects/220-VS/papers/doi_10.1007_s40273-024-01404-9.xml	819cffd610ec5aa47211c1d82bb8df6d122cacdb547fc23a19e5797280eb9fc3	202313	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P152.json	99d405853904d4466f3d3001551ca6b65b3e27644ee94efe702d611d325b5537	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P152.md	a00f4437556a2e23996260a0b86498ec95f678f165d768ad644fab2e5e6fd1e1	145760	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
