entity_type	source_label	source_record_ids	decision	proposed_registry_id	canonical_label	parent_registry_id	variant_kind	language_code	jurisdiction	version	source_identifier	scope	aliases	note
Product	EQ-5D-5L cTTO value set for Trinidad and Tobago	V2-P173	ALIAS_EXISTING	product:eq-5d-5l-tt-2024	Trinidad and Tobago EQ-5D-5L value set (2024)	instrument:eq-5d-5l	PRODUCT_VERSION		TT	2024	10.1186/s12955-024-02266-7	GLOBAL	EQ-5D-5L cTTO value set for Trinidad and Tobago	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L to 3L crosswalk value set (van Hout et al.)	V2-P182	ALIAS_EXISTING	product:eq-5d-5l-van-hout-crosswalk-2012	van Hout EQ-5D-5L to EQ-5D-3L crosswalk algorithm	instrument:eq-5d-5l	PRODUCT_VERSION			2012	10.1016/j.jval.2012.02.008	GLOBAL	EQ-5D-5L to 3L crosswalk value set (van Hout et al.)	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Australia	V2-P092	ALIAS_EXISTING	product:eq-5d-5l-au-2013	Australian EQ-5D-5L value set (2013)	instrument:eq-5d-5l	PRODUCT_VERSION		AU	2013		GLOBAL	EQ-5D-5L value set for Australia	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Canada	V2-P135	ALIAS_EXISTING	product:eq-5d-5l-ca	Canadian EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		CA	5L	10.1097/MLR.0000000000000447	GLOBAL	EQ-5D-5L value set for Canada	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for China	V2-P092;V2-P135	ALIAS_EXISTING	product:eq-5d-5l-cn	Chinese EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		CN	5L	10.1016/j.jval.2016.11.016	GLOBAL	EQ-5D-5L value set for China	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for England	V2-P084;V2-P135	ALIAS_EXISTING	product:eq-5d-5l-england	England EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		GB-ENG	5L	10.1002/hec.3564	GLOBAL	EQ-5D-5L value set for England	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for England (Devlin et al.)	V2-P083	ALIAS_EXISTING	product:eq-5d-5l-england	England EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		GB-ENG	5L	10.1002/hec.3564	GLOBAL	EQ-5D-5L value set for England (Devlin et al.)	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Japan	V2-P092;V2-P135	ALIAS_EXISTING	product:eq-5d-5l-jp	Japanese EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		JP	5L	10.1016/j.jval.2016.03.1834	GLOBAL	EQ-5D-5L value set for Japan	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Slovenia	V2-P092	ALIAS_EXISTING	product:eq-5d-5l-si	Slovenian EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		SI			GLOBAL	EQ-5D-5L value set for Slovenia	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for South Korea	V2-P135	ALIAS_EXISTING	product:eq-5d-5l-kr	South Korean EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		KR	5L	10.1007/s11136-015-1205-2	GLOBAL	EQ-5D-5L value set for South Korea	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Spain	V2-P135	ALIAS_EXISTING	product:eq-5d-5l-es	Spanish EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		ES	5L	10.1016/j.jval.2017.10.023	GLOBAL	EQ-5D-5L value set for Spain	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for The Netherlands	V2-P135	ALIAS_EXISTING	product:eq-5d-5l-nl-2016	Netherlands EQ-5D-5L value set (2016)	instrument:eq-5d-5l	PRODUCT_VERSION		NL	2016	10.1016/j.jval.2016.01.003	GLOBAL	EQ-5D-5L value set for The Netherlands	Exact semantic alias of the reviewed identity.
Product	EQ-5D-5L value set for Trinidad and Tobago (published 2024)	V2-P190	ALIAS_EXISTING	product:eq-5d-5l-tt-2024	Trinidad and Tobago EQ-5D-5L value set (2024)	instrument:eq-5d-5l	PRODUCT_VERSION		TT	2024	10.1186/s12955-024-02266-7	GLOBAL	EQ-5D-5L value set for Trinidad and Tobago (published 2024)	Exact semantic alias of the reviewed identity.
Product	EQ-5D-Y value set for Germany	V2-P092	ADD_GLOBAL	product:eq-5d-y-3l-de	German EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		DE			GLOBAL	EQ-5D-Y value set for Germany	New stable identity supported by the source.
Product	EQ-5D-Y value set for Slovenia	V2-P092	ADD_GLOBAL	product:eq-5d-y-3l-si	Slovenian EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		SI			GLOBAL	EQ-5D-Y value set for Slovenia	New stable identity supported by the source.
Product	EQ-5D-Y value set in Japan	V2-P092	ADD_GLOBAL	product:eq-5d-y-3l-jp	Japanese EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		JP			GLOBAL	EQ-5D-Y value set in Japan	New stable identity supported by the source.
Product	EQ-5D-Y-3L value set for Brazil	V2-P092	ADD_GLOBAL	product:eq-5d-y-3l-br	Brazilian EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		BR			GLOBAL	EQ-5D-Y-3L value set for Brazil	New stable identity supported by the source.
Product	EQ-5D-Y-3L value set for China	V2-P092	ALIAS_EXISTING	product:eq-5d-y-3l-cn	Chinese EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		CN			GLOBAL	EQ-5D-Y-3L value set for China	Exact semantic alias of the reviewed identity.
Product	EQ-VT-based EQ-5D-5L value sets	V2-P127	AMBIGUOUS											Plural class; not one value-set identity.
Product	EuroQol suggested Chinese value set for the 3L (Chinese time trade-off values for EQ-5D health states)	V2-P090	ALIAS_EXISTING	product:eq-5d-3l-cn	Chinese EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		CN	3L	10.1016/j.jval.2014.05.007	GLOBAL	EuroQol suggested Chinese value set for the 3L (Chinese time trade-off values for EQ-5D health states)	Exact semantic alias of the reviewed identity.
Product	EuroQol suggested Chinese value set for the 5L (EQ-5D-5L value set for China)	V2-P090	ALIAS_EXISTING	product:eq-5d-5l-cn	Chinese EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		CN	5L	10.1016/j.jval.2016.11.016	GLOBAL	EuroQol suggested Chinese value set for the 5L (EQ-5D-5L value set for China)	Exact semantic alias of the reviewed identity.
Product	first UK value set for the EQ-5D-3L (Measurement and Valuation of Health study, 1997)	V2-P154	ALIAS_EXISTING	product:eq-5d-3l-gb	United Kingdom EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		GB	3L	10.1097/00005650-199711000-00002	GLOBAL	first UK value set for the EQ-5D-3L (Measurement and Valuation of Health study, 1997)	Exact semantic alias of the reviewed identity.
Product	Germany EQ-5D-3L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-de	German EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		DE	3L	10.1007/s10198-004-0264-z	GLOBAL	Germany EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	Germany EQ-5D-5L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-de	German EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		DE	5L	10.1007/s40273-018-0615-8	GLOBAL	Germany EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	Hong Kong EQ-5D-5L value set	V2-P075	ADD_GLOBAL	product:eq-5d-5l-hk	Hong Kong EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		HK			GLOBAL	Hong Kong EQ-5D-5L value set	New stable identity supported by the source.
Product	Hong Kong-specific value set (EQ-5D-5L)	V2-P185	ALIAS_EXISTING	product:eq-5d-5l-hk	Hong Kong EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		HK			GLOBAL	Hong Kong-specific value set (EQ-5D-5L)	Exact semantic alias of the reviewed identity.
Product	Hungarian EQ-5D-5L value set	V2-P088;V2-P092;V2-P149	ADD_GLOBAL	product:eq-5d-5l-hu-2020	Hungarian EQ-5D-5L value set (2020)	instrument:eq-5d-5l	PRODUCT_VERSION		HU	2020		GLOBAL	Hungarian EQ-5D-5L value set	New stable identity supported by the source.
Product	Hungarian EQ-5D-5L value set developed using composite time trade-off method	V2-P103	ALIAS_EXISTING	product:eq-5d-5l-hu-2020	Hungarian EQ-5D-5L value set (2020)	instrument:eq-5d-5l	PRODUCT_VERSION		HU	2020		GLOBAL	Hungarian EQ-5D-5L value set developed using composite time trade-off method	Exact semantic alias of the reviewed identity.
Product	Indian EQ-5D-5L value set (value sets recently developed for India)	V2-P061	ADD_GLOBAL	product:eq-5d-5l-in	Indian EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		IN			GLOBAL	Indian EQ-5D-5L value set (value sets recently developed for India)	New stable identity supported by the source.
Product	Japan EQ-5D-3L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-jp	Japanese EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		JP	3L	10.1002/hec.673	GLOBAL	Japan EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	Japan EQ-5D-5L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-jp	Japanese EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		JP	5L	10.1016/j.jval.2016.03.1834	GLOBAL	Japan EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	Japanese EQ-5D value set (Tsuchiya et al. 2002)	V2-P047	AMBIGUOUS											The label needs source review before it can become a shared identity.
Product	Japanese EQ-5D-3L value set (adult)	V2-P172	ALIAS_EXISTING	product:eq-5d-3l-jp	Japanese EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		JP	3L	10.1002/hec.673	GLOBAL	Japanese EQ-5D-3L value set (adult)	Exact semantic alias of the reviewed identity.
Product	Japanese EQ-5D-Y value set	V2-P143	ALIAS_EXISTING	product:eq-5d-y-3l-jp	Japanese EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		JP			GLOBAL	Japanese EQ-5D-Y value set	Exact semantic alias of the reviewed identity.
Product	local EQ-5D-3L value set for Singapore (Luo et al. 2014)	V2-P156	AMBIGUOUS											The label needs source review before it can become a shared identity.
Product	original Dutch EQ-5D-5L value set (Dutch tariff for the five-level version of EQ-5D, Versteegh et al. 2016)	V2-P180	ALIAS_EXISTING	product:eq-5d-5l-nl-2016	Netherlands EQ-5D-5L value set (2016)	instrument:eq-5d-5l	PRODUCT_VERSION		NL	2016	10.1016/j.jval.2016.01.003	GLOBAL	original Dutch EQ-5D-5L value set (Dutch tariff for the five-level version of EQ-5D, Versteegh et al. 2016)	Exact semantic alias of the reviewed identity.
Product	original U.S. EQ-5D-Y-3L values on a QALY scale (Craig et al, 2016)	V2-P163	ADD_GLOBAL	product:eq-5d-y-3l-us	United States EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		US			GLOBAL	original U.S. EQ-5D-Y-3L values on a QALY scale (Craig et al, 2016)	New stable identity supported by the source.
Product	PROPr scoring system	V2-P142	ADD_GLOBAL	product:propr	PROPr scoring system							GLOBAL	PROPr scoring system	New stable identity supported by the source.
Product	recently developed value set for Romania for the EQ-5D-3L (Paveliu et al. 2021)	V2-P184	ALIAS_EXISTING	product:eq-5d-3l-ro	Romanian EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		RO			GLOBAL	recently developed value set for Romania for the EQ-5D-3L (Paveliu et al. 2021)	Exact semantic alias of the reviewed identity.
Product	recently developed value set for Romania for the EQ-5D-5L (Olariu et al. 2023)	V2-P184	ALIAS_EXISTING	product:eq-5d-5l-ro	Romanian EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		RO			GLOBAL	recently developed value set for Romania for the EQ-5D-5L (Olariu et al. 2023)	Exact semantic alias of the reviewed identity.
Product	Romanian EQ-5D-3L value set	V2-P088	ADD_GLOBAL	product:eq-5d-3l-ro	Romanian EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		RO			GLOBAL	Romanian EQ-5D-3L value set	New stable identity supported by the source.
Product	Romanian EQ-5D-5L value set	V2-P149	ADD_GLOBAL	product:eq-5d-5l-ro	Romanian EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		RO			GLOBAL	Romanian EQ-5D-5L value set	New stable identity supported by the source.
Product	Slovenian EQ-5D-Y value set	V2-P143	ALIAS_EXISTING	product:eq-5d-y-3l-si	Slovenian EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		SI			GLOBAL	Slovenian EQ-5D-Y value set	Exact semantic alias of the reviewed identity.
Product	Slovenian EQ-5D-Y value set (range −0.691 to 1.000)	V2-P205	ALIAS_EXISTING	product:eq-5d-y-3l-si	Slovenian EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		SI			GLOBAL	Slovenian EQ-5D-Y value set (range −0.691 to 1.000)	Exact semantic alias of the reviewed identity.
Product	South Korea EQ-5D-3L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-kr	South Korean EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		KR	3L	10.1111/j.1524-4733.2009.00579.x	GLOBAL	South Korea EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	South Korea EQ-5D-5L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-kr	South Korean EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		KR	5L	10.1007/s11136-015-1205-2	GLOBAL	South Korea EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	Spain EQ-5D-3L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-es	Spanish EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		ES	3L	10.1177/0272989X0102100102	GLOBAL	Spain EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	Spain EQ-5D-5L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-es	Spanish EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		ES	5L	10.1016/j.jval.2017.10.023	GLOBAL	Spain EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	Taiwan EQ-5D-3L quality weights from Lee's time trade-off valuation study	V2-P075	ADD_GLOBAL	product:eq-5d-3l-tw	Taiwan EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		TW			GLOBAL	Taiwan EQ-5D-3L quality weights from Lee's time trade-off valuation study	New stable identity supported by the source.
Product	The Dutch tariff for the EQ-5D-3L (Lamers et al.)	V2-P137	ALIAS_EXISTING	product:eq-5d-3l-nl	Netherlands EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		NL	3L	10.1002/hec.1124	GLOBAL	The Dutch tariff for the EQ-5D-3L (Lamers et al.)	Exact semantic alias of the reviewed identity.
Product	The Netherlands EQ-5D-3L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-nl	Netherlands EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		NL	3L	10.1002/hec.1124	GLOBAL	The Netherlands EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	The Netherlands EQ-5D-5L value set	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-nl-2016	Netherlands EQ-5D-5L value set (2016)	instrument:eq-5d-5l	PRODUCT_VERSION		NL	2016	10.1016/j.jval.2016.01.003	GLOBAL	The Netherlands EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	Trinidad and Tobago EQ-5D-5L crosswalk value set	V2-P070	ALIAS_EXISTING	product:eq-5d-5l-tt-2024	Trinidad and Tobago EQ-5D-5L value set (2024)	instrument:eq-5d-5l	PRODUCT_VERSION		TT	2024	10.1186/s12955-024-02266-7	GLOBAL	Trinidad and Tobago EQ-5D-5L crosswalk value set	Exact semantic alias of the reviewed identity.
Product	UK crosswalk EQ-5D-5L value set	V2-P072	ADD_GLOBAL	product:eq-5d-5l-gb	United Kingdom EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		GB			GLOBAL	UK crosswalk EQ-5D-5L value set	New stable identity supported by the source.
Product	UK EQ-5D-3L tariff (Dolan, Modeling valuations for EuroQol health states)	V2-P073	ALIAS_EXISTING	product:eq-5d-3l-gb	United Kingdom EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		GB	3L	10.1097/00005650-199711000-00002	GLOBAL	UK EQ-5D-3L tariff (Dolan, Modeling valuations for EuroQol health states)	Exact semantic alias of the reviewed identity.
Product	UK EQ-5D-3L value set	V2-P083	ALIAS_EXISTING	product:eq-5d-3l-gb	United Kingdom EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		GB	3L	10.1097/00005650-199711000-00002	GLOBAL	UK EQ-5D-3L value set	Exact semantic alias of the reviewed identity.
Product	UK value set for the EQ-5D-3L (Dolan 1997), value range −0.594 to 1.000	V2-P052	ALIAS_EXISTING	product:eq-5d-3l-gb	United Kingdom EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		GB	3L	10.1097/00005650-199711000-00002	GLOBAL	UK value set for the EQ-5D-3L (Dolan 1997), value range −0.594 to 1.000	Exact semantic alias of the reviewed identity.
Product	United Kingdom EQ-5D-3L value set (Dolan 1997)	V2-P047	ALIAS_EXISTING	product:eq-5d-3l-gb	United Kingdom EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		GB	3L	10.1097/00005650-199711000-00002	GLOBAL	United Kingdom EQ-5D-3L value set (Dolan 1997)	Exact semantic alias of the reviewed identity.
Product	United States EQ-5D-5L value set (EQ-VT)	V2-P070	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	United States EQ-5D-5L value set (EQ-VT)	Exact semantic alias of the reviewed identity.
Product	United States value set (EQ-5D-5L, Pickard et al. 2019)	V2-P201	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	United States value set (EQ-5D-5L, Pickard et al. 2019)	Exact semantic alias of the reviewed identity.
Product	US EQ-5D value set, D1 valuation model (Shaw et al. 2005)	V2-P047	ALIAS_EXISTING	product:eq-5d-3l-us	United States EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		US	3L	10.1177/0272989X18802797	GLOBAL	US EQ-5D value set, D1 valuation model (Shaw et al. 2005)	Exact semantic alias of the reviewed identity.
Product	US EQ-5D-3L value set (Shaw et al.)	V2-P182	ALIAS_EXISTING	product:eq-5d-3l-us	United States EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		US	3L	10.1177/0272989X18802797	GLOBAL	US EQ-5D-3L value set (Shaw et al.)	Exact semantic alias of the reviewed identity.
Product	US EQ-5D-3L value set derived via EQ-VT from a common same sample (parallel valuation)	V2-P144	ALIAS_EXISTING	product:eq-5d-3l-us	United States EQ-5D-3L value set	instrument:eq-5d-3l	PRODUCT_VERSION		US	3L	10.1177/0272989X18802797	GLOBAL	US EQ-5D-3L value set derived via EQ-VT from a common same sample (parallel valuation)	Exact semantic alias of the reviewed identity.
Product	US EQ-5D-5L value set	V2-P142	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	US EQ-5D-5L value set	Exact semantic alias of the reviewed identity.
Product	US EQ-5D-5L value set (Pickard et al. 2019)	V2-P182	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	US EQ-5D-5L value set (Pickard et al. 2019)	Exact semantic alias of the reviewed identity.
Product	US EQ-5D-5L value set derived via EQ-VT from a common same sample (parallel valuation)	V2-P144	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	US EQ-5D-5L value set derived via EQ-VT from a common same sample (parallel valuation)	Exact semantic alias of the reviewed identity.
Product	US-based value set for the adult population (United States valuation of EQ-5D-5L health states using an international protocol)	V2-P126	ALIAS_EXISTING	product:eq-5d-5l-us	United States EQ-5D-5L value set	instrument:eq-5d-5l	PRODUCT_VERSION		US	5L	10.1177/0272989X18802797	GLOBAL	US-based value set for the adult population (United States valuation of EQ-5D-5L health states using an international protocol)	Exact semantic alias of the reviewed identity.
Product	Value Set for the EQ-5D-Y-3L in Hungary	V2-P092	ADD_GLOBAL	product:eq-5d-y-3l-hu	Hungarian EQ-5D-Y-3L value set	instrument:eq-5d-y-3l	PRODUCT_VERSION		HU			GLOBAL	Value Set for the EQ-5D-Y-3L in Hungary	New stable identity supported by the source.
Product	Zimbabwe value set (Jelsma et al. 2003 EQ-5D-3L value set)	V2-P195	ADD_GLOBAL	product:eq-5d-3l-zw-2003	Zimbabwean EQ-5D-3L value set (2003)	instrument:eq-5d-3l	PRODUCT_VERSION		ZW	2003		GLOBAL	Zimbabwe value set (Jelsma et al. 2003 EQ-5D-3L value set)	New stable identity supported by the source.
Protocol	Australian Paediatric Multi-Instrument Comparison Study Protocol (P-MIC)	V2-P057;V2-P150	ADD_GLOBAL	protocol:p-mic	Australian Paediatric Multi-Instrument Comparison Study Protocol							GLOBAL	Australian Paediatric Multi-Instrument Comparison Study Protocol (P-MIC)	New stable identity supported by the source.
Protocol	Checklist for REporting VAluaTion StudiEs (CREATE)	V2-P109	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	Checklist for REporting VAluaTion StudiEs (CREATE)	Exact semantic alias of the reviewed identity.
Protocol	Checklist for Reporting Valuation Studies of the EQ-5D (CREATE)	V2-P152	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	Checklist for Reporting Valuation Studies of the EQ-5D (CREATE)	Exact semantic alias of the reviewed identity.
Protocol	Child health valuation protocol for a discrete choice experiment comparing paired comparison and kaizen tasks and estimating US EQ-5D-Y-3L values on an experience scale (BMJ Open 2023)	V2-P019;V2-P163	AMBIGUOUS											The label needs source review before it can become a shared identity.
Protocol	COSMIN reporting guideline for studies on measurement properties of patient-reported outcome measures	V2-P150;V2-P203	ALIAS_EXISTING	protocol:cosmin-guidelines	COSMIN guidelines							GLOBAL	COSMIN reporting guideline for studies on measurement properties of patient-reported outcome measures	Exact semantic alias of the reviewed identity.
Protocol	CREATE checklist for multi-attribute utility instruments	V2-P056	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	CREATE checklist for multi-attribute utility instruments	Exact semantic alias of the reviewed identity.
Protocol	CREATE checklist for reporting valuation studies of multi-attribute utility-based instruments	V2-P026;V2-P124	ADD_GLOBAL	protocol:create-checklist	CREATE checklist							GLOBAL	CREATE checklist for reporting valuation studies of multi-attribute utility-based instruments	New stable identity supported by the source.
Protocol	CREATE checklist for reporting Valuation Studies of Multi-Attribute Utility-Based Instruments	V2-P070	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	CREATE checklist for reporting Valuation Studies of Multi-Attribute Utility-Based Instruments	Exact semantic alias of the reviewed identity.
Protocol	CREATE guidelines for reporting valuation studies of multi-attribute utility-based instruments	V2-P139	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	CREATE guidelines for reporting valuation studies of multi-attribute utility-based instruments	Exact semantic alias of the reviewed identity.
Protocol	CREATE guidelines for valuation studies of multi-attribute utility-based instruments	V2-P158	ALIAS_EXISTING	protocol:create-checklist	CREATE checklist							GLOBAL	CREATE guidelines for valuation studies of multi-attribute utility-based instruments	Exact semantic alias of the reviewed identity.
Protocol	Declaration of Helsinki	V2-P110;V2-P116;V2-P175	ADD_GLOBAL	protocol:declaration-of-helsinki	Declaration of Helsinki							GLOBAL	Declaration of Helsinki	New stable identity supported by the source.
Protocol	Egyptian translated version of the EQ-VT-2.1 protocol	V2-P145	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	Egyptian translated version of the EQ-VT-2.1 protocol	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-5L valuation protocol (EQ Valuation Technology, EQ-VT)	V2-P041	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-5D-5L valuation protocol (EQ Valuation Technology, EQ-VT)	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-5L valuation protocol (EQ-VT version 2)	V2-P066	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	EQ-5D-5L valuation protocol (EQ-VT version 2)	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-5L valuation protocol 2.0 (EQ-VT Version 2.0)	V2-P001	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	EQ-5D-5L valuation protocol 2.0 (EQ-VT Version 2.0)	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-5L valuation protocol version 2 (standard valuation protocol used with EQ-VT 2.0)	V2-P045	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	EQ-5D-5L valuation protocol version 2 (standard valuation protocol used with EQ-VT 2.0)	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-Y valuation protocol (International valuation protocol for the EQ-5D-Y-3L)	V2-P143	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	EQ-5D-Y valuation protocol (International valuation protocol for the EQ-5D-Y-3L)	Exact semantic alias of the reviewed identity.
Protocol	EQ-5D-Y valuation protocol (international valuation protocol for the EQ-5D-Y-3L)	V2-P077	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	EQ-5D-Y valuation protocol (international valuation protocol for the EQ-5D-Y-3L)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT (adapted translated version of the EuroQol standard valuation protocol)	V2-P129	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-VT (adapted translated version of the EuroQol standard valuation protocol)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT (EuroQol Valuation Technology Platform)	V2-P135	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-VT (EuroQol Valuation Technology Platform)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT (EuroQol Valuation Technology) protocol version 2.1	V2-P069	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EQ-VT (EuroQol Valuation Technology) protocol version 2.1	Exact semantic alias of the reviewed identity.
