batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0432,Pb455e6d17ea7,exclude,E4,"[E4] The article characterizes alcohol consumption and regulation to inform public policy, rather than studying health measurement or valuation.",2019,Federico Augustovski,"Caracterización de aspectos económicos, jurídico-legales y epidemiológicos útiles para impulsar una agenda pública orientada a disminuir el consumo de alcohol en Argentina"
batch-0432,Pb459d5632769,exclude,E4,[E4] This clinically focused validation of fetal-growth prediction models is outside health measurement and health-state valuation.,2019,Sander van Kuijk,External validation and clinical usefulness of first-trimester prediction models for small- and large-for-gestational-age infants: a prospective cohort study.
batch-0432,Pb4e0988b3b35,exclude,E4,"[E4] The research describes hospital decision-making processes for non-drug technologies, not a health measure or valuation method.",2019,Stirling Bryan,Decision-Making on New Non-Drug Health Technologies (NDTs) by Hospitals and Health Authorities in Canada
batch-0432,Pb518e9c4dee1,exclude,E4,"[E4] This cross-sectional study estimates prevalence and inequalities in diabetes and hypertension care, outside the screening scope.",2019,Marufa Sultana,"Sex-specific prevalence, inequality and associated predictors of hypertension, diabetes, and comorbidity among Bangladeshi adults: results from a nationwide cross-sectional demographic and health survey."
batch-0432,Pb586589ceac8,exclude,E2,"[E2] The review concerns costs and cost-effectiveness of loneliness interventions, not development or evaluation of measurement or valuation methods.",2019,Lidia Engel,The economic costs of loneliness: a review of cost-of-illness and economic evaluation studies
batch-0432,Pb6080b5fb23e,exclude,E1,"[E1] SF-6D-derived utilities are reported to quantify eating-disorder burden and populate economic models, not to evaluate the instrument.",2019,Lidia Engel,Burden and health state utility values of eating disorders: results from a population-based survey
batch-0432,Pb633ec0c90b0,exclude,E4,"[E4] The study examines EEG correlates of fibromyalgia symptom duration and brain aging, outside measurement and valuation research.",2019,Narcis Gusi,Duration of the Symptoms and Brain Aging in Women with Fibromyalgia: A Cross-Sectional Study
batch-0432,Pb68f1393ed39,exclude,E4,"[E4] This systematic review estimates incidence and prevalence of falls in adults with intellectual disability, not a health measure.",2019,Jenny Downs,Incidence and prevalence of falls in adults with intellectual disability living in the community: a systematic review
batch-0432,Pb699b4769e3b,exclude,E4,"[E4] The article studies pharmaceutical patent linkage and market exclusivity in Korea, outside health measurement and valuation.",2019,Seungjin Bae,Does the Patent Linkage System Prolong Effective Market Exclusivity? Recent Evidence From the Korea-U.S. Free Trade Agreement in Korea
batch-0432,Pb8197f5d6ff8,exclude,E4,"[E4] The study assesses the longitudinal association between childhood bullying and diagnosed mental disorders, outside scope.",2019,Arto Ohinmaa,The relationship between bullying behaviours in childhood and physician-diagnosed internalizing disorders
batch-0432,Pb83e60aaab21,exclude,E4,"[E4] The article derives clinical prediction tools for psychiatric adverse effects of levetiracetam, not a health measure or valuation method.",2019,Deborah Marshall,Prediction Tools for Psychiatric Adverse Effects After Levetiracetam Prescription
batch-0433,Pb856adbd7829,exclude,E4,"[E4] The randomized trial tests an exergame’s effect on depression symptoms, not a health measurement or valuation method.",2019,Narcis Gusi,Effects of exergames on the symptoms of depression in women with fibromyalgia: a randomized controlled trial
batch-0433,Pb8784d8d8fd4,exclude,E1,[E1] EQ-5D-5L is used as an outcome to estimate hypertension and comorbidity effects on patients’ HRQoL.,2019,Eliza Wong,"Health-related quality of life among patients with hypertension: population-based survey using EQ-5D-5L in Hong Kong SAR, China"
batch-0433,Pb9830d063ef2,exclude,E4,"[E4] This geostatistical study maps child mortality patterns and geographical inequalities, not health measurement or valuation.",2019,Yared Belete Belay,"Mapping 123 million neonatal, infant and child deaths between 2000 and 2017"
batch-0433,Pb98c392602a6,exclude,E4,[E4] This decision-tree cost-effectiveness analysis evaluates ultrasound-guided catheterisation using complications avoided.,2019,Marisa Da Santos,Avaliação de custo-efetividade do cateterismo em veia jugular interna guiado por ultrassom no Sistema Único de Saúde brasileiro
batch-0433,Pba217331acff,exclude,E4,"[E4] The educational intervention evaluates diabetes control and knowledge in primary care, not a health measurement method.",2019,Kristina Burström,Improving diabetes care through educational intervention in primary care in rural China
batch-0433,Pba9d1adbad31,exclude,E3,[E3] The DCE elicits women’s preferences for cervical-cancer screening service attributes and uptake.,2019,Julie Ratcliffe,&lt;p&gt;Preferences for cervical cancer screening service attributes in rural China: a discrete choice experiment&lt;/p&gt;
batch-0433,Pbaaddac70b79,exclude,E4,[E4] This retrospective surgical study assesses ischemia time as a risk factor for DIEP flap complications.,2019,Sander van Kuijk,Increase of major complications with a longer ischemia time in breast reconstruction with a free deep inferior epigastric perforator (DIEP) flap
batch-0433,Pbb148556eb2f,exclude,E3,"[E3] The contingent-valuation task measures patients’ willingness to pay for PMTCT services, not health-state valuation.",2019,Abdulmuminu Isah,Willingness-to-Accept and Willingness-to-Pay Ratios of Prevention of Mother-to-Child Transmission Services in a Nigerian Hospital: A Cross-Sectional Contingent Valuation Study
batch-0433,Pbb222a4b92cc,exclude,E4,[E4] This economic evaluation estimates cost-effectiveness of collaborative depression care using depression-free days.,2019,Martin Härter,Cost-effectiveness analysis of collaborative treatment of late-life depression in primary care (GermanIMPACT)
batch-0433,Pbb2d000278ed,exclude,E4,[E4] This survey analyzes factors associated with diet and physical-activity behavior change among people with excess weight.,2019,Rainer Reile,Factors associated with improving diet and physical activity among persons with excess body weight
batch-0433,Pbc882f384ccc,exclude,E3,"[E3] The DCE examines preferences for curative versus non-curative therapies and health gains, not health-state valuation.",2019,Koonal Shah; Nancy Devlin,Public Preferences for Health Gains and Cures: A Discrete Choice Experiment
batch-0433,Pbca08d4d0ef3,exclude,E4,"[E4] This retrospective cohort compares diabetes medicines for mortality, cardiovascular disease, and hypoglycaemia risks.",2019,Carlos Wong,"TRIPLE THERAPY WITH DPP4 INHIBITOR, INSULIN, OR THIAZOLIDINEDIONES AND RISKS OF CARDIOVASCULAR DISEASES AND ALL-CAUSE MORTALITY IN PATIENTS WITH FAILED METFORMIN-SU THERAPY"
batch-0433,Pbd1e27692a6e,exclude,E1,[E1] EQ-5D-5L is an HRQoL outcome in a study of the association between patient engagement and HRQoL.,2019,Eliza Wong,"&lt;p&gt;The relationship between patient engagement and health-related quality of life in patients: a cross-sectional study in general outpatient clinic in Hong Kong SAR, China&lt;/p&gt;"
batch-0433,Pbfaedb1a55be,exclude,E4,"[E4] This project protocol concerns implementation of an alcohol-disorder clinical guideline, not health measurement or valuation.",2019,Martin Härter,"Tailored interventions to support the implementation of the German national guideline on screening, diagnosis and treatment of alcohol-related disorders: a project protocol"
batch-0433,Pbff618e904f6,exclude,E4,[E4] This questionnaire study describes women’s knowledge and beliefs about gestational weight gain.,2019,Cate Bailey,Preconception and antenatal knowledge and beliefs about gestational weight gain
batch-0433,Pc011f5c06eb1,exclude,E4,[E4] This qualitative study identifies coaches’ views on adolescent rugby talent-recruitment qualities.,2019,Jermaine Dambi,Coaches’ perceptions on qualities defining good adolescent rugby players and are important for player recruitment in talent identification programs: the SCRuM project
batch-0433,Pc022f4f83e6d,exclude,E4,"[E4] This systematic review assesses emergency medical service performance quality, not a health measurement instrument.",2019,Sander van Kuijk,What is known about the quality of out-of-hospital emergency medical services in the Arabian Gulf States? A systematic review
batch-0433,Pc061bd8dd009,exclude,E4,[E4] This retrospective study describes emergency intoxication visits and their health-care costs.,2019,Juanita Haagsma,"Emergency Department visits due to intoxications in a Dutch university hospital: Occurrence, characteristics and health care costs"
batch-0434,Pc0ccb328804c,exclude,E4,"[E4] This health policy analysis examines HPV vaccination implementation and governance, not health measurement or valuation.",2019,Eliza Wong,The feasibility of universal HPV vaccination program in Shenzhen of China: a health policy analysis
batch-0434,Pc103d17fdf15,exclude,E4,[E4] This evaluates a clinical-care web platform; PROMs are data elements rather than the research object.,2019,Deborah Marshall,Rheum4U: Development and testing of a web-based tool for improving the quality of care for patients with rheumatoid arthritis.
batch-0434,Pc18d59ba327f,exclude,E1,[E1] The PRWE is used solely as a functional-outcome measure in a fracture cohort.,2019,Sander van Kuijk,Long-term functional outcome of distal radius fractures is associated with early post-fracture bone stiffness of the fracture region: An HR-pQCT exploratory study
batch-0434,Pc193c324c7b0,exclude,E4,"[E4] This protocol studies interpregnancy intervals and maternal and child outcomes, not measurement or valuation.",2019,Annette Regan,Developing evidence-based recommendations for optimal interpregnancy intervals in high-income countries: protocol for an international cohort study
batch-0434,Pc195e3136e7e,exclude,E4,"[E4] This models HIV incidence, prevalence, mortality, and treatment coverage for disease surveillance.",2019,Yared Belete Belay,"Global, regional, and national incidence, prevalence, and mortality of HIV, 1980–2017, and forecasts to 2030, for 195 countries and territories: a systematic analysis for the Global Burden of Diseases, Injuries, and Risk Factors Study 2017"
batch-0434,Pc23639a6fbaa,exclude,E2,"[E2] This review concerns economic models of cystic fibrosis treatments, with utilities as model inputs.",2019,Arjun Bhadhuri,Health economic modelling in Cystic Fibrosis: A systematic review
batch-0434,Pc2ea2071ca5b,exclude,E4,[E4] This evaluates generic DCE design features and choice consistency without a health measurement or valuation purpose.,2019,Elly Stolk; Marcel Jonker,"Attribute level overlap (and color coding) can reduce task complexity, improve choice consistency, and decrease the dropout rate in discrete choice experiments."
batch-0434,Pc30182aed5ac,exclude,E4,"[E4] This review addresses influenza vaccine burden, safety, and effectiveness in clinical populations.",2019,Annette Regan,"Burden, effectiveness and safety of influenza vaccines in elderly, paediatric and pregnant populations"
batch-0434,Pc3132336877a,exclude,E1,[E1] EQ-5D-5L utility and VAS scores are outcomes in a study of postinjury recovery.,2019,Shankar Prinja,"Mortality and health-related quality of life following injuries and associated factors: a cohort study in Chandigarh, North India"
batch-0434,Pc3246dad1aec,exclude,E1,[E1] EQ-5D-5L scores are outcomes used to assess associations between deprivation and HRQoL.,2019,Arto Ohinmaa; Fatima Al Sayah,The relationship between individual-level deprivation and health-related quality of life
batch-0434,Pc386992f6595,exclude,E4,[E4] This clinical cohort examines serum albumin as a predictor of atrial fibrillation in the ICU.,2019,Iwan van der Horst,Low serum albumin levels and new-onset atrial fibrillation in the ICU: a prospective cohort study
batch-0434,Pc39b8971a3f3,exclude,E4,[E4] This qualitative study examines social accountability and primary-care service governance.,2019,Sarah Derrett,The role of social audit as a social accountability mechanism for strengthening governance and service delivery in the primary health care setting of Nepal: a qualitative study
batch-0434,Pc3a43281e846,exclude,E2,"[E2] This reviews rheumatoid arthritis treatment efficacy and cost-effectiveness, not measurement or valuation methods.",2019,Fanni Rencz; Márta Péntek,Long-term efficacy and cost-effectiveness of infliximab as first-line treatment in rheumatoid arthritis: systematic review and meta-analysis.
batch-0434,Pc3c70e3a2d53,exclude,E1,[E1] KIDSCREEN scores are outcomes used to compare HRQoL across disease and mental health groups.,2019,Ulrike Ravens-Sieberer,[Health-related quality of life and its relation to chronic diseases and mental health problems among children and adolescents : Results from KiGGS Wave 2].
batch-0434,Pc41c0b8212e1,exclude,E4,[E4] This is a financial-economics analysis of fine-wine forward-contract pricing.,2019,Michał Jakubczyk,On Pricing Unconventional Prepaid Forward Contracts: Evidence from<i>en primeur</i>Fine Wine
batch-0434,Pc4dd154e4214,exclude,E4,[E4] This describes patterns of inpatient pediatric diabetes care and service provision.,2019,Beata Koń,Pediatric diabetes care: inpatient care in the Maps of Health Needs of Poland in 2014
batch-0434,Pc4ee4fd7042c,exclude,E4,[E4] This sports-performance study examines the effects of dual tasks on basketball free throws.,2019,Narcis Gusi,Efectos de la tarea dual sobre el tiro libre en baloncesto
batch-0435,Pc5ade86d45ab,exclude,E4,"[E4] This feasibility field trial evaluates a sensory intervention for people with dementia, not a health measurement or valuation method.",2019,Hannah Hussain,Feasibility of an Intervention to Support Hearing and Vision in Dementia: The SENSE‐Cog Field Trial
batch-0435,Pc61e0e487a2b,exclude,E1,"[E1] This review examines PRO analyses in drug-approval trials, where PROs are clinical trial outcomes rather than the measurement research object.",2019,Jessica Roydhouse,"US Food and Drug Administration review of statistical analysis of patient-reported outcomes in lung cancer clinical trials approved between January, 2008, and December, 2017"
batch-0435,Pc654efa00df4,exclude,E4,[E4] This animal study investigates the neurobiological mechanism of dorsal root ganglion stimulation for diabetic pain relief.,2019,Sander van Kuijk,Mechanism of dorsal root ganglion stimulation for pain relief in painful diabetic polyneuropathy is not dependent on GABA release in the dorsal horn of the spinal cord
batch-0435,Pc6bbad7b6b8b,exclude,E4,[E4] This qualitative study investigates healthcare-system factors affecting access to dental services in Slovenia.,2019,Valentina Prevolnik Rupel,Factors affecting dental services accessibility
batch-0435,Pc6ea97b7ddb2,exclude,E4,[E4] This cross-sectional study describes depression and anxiety burden and associated factors in rare chronic diseases.,2019,Martin Härter,Depression and anxiety in patients with different rare chronic diseases: A cross-sectional study
batch-0435,Pc718e7184b3b,exclude,E4,[E4] This cross-sectional study identifies clinical and patient predictors of psychotherapy seeking behavior.,2019,Martin Härter,Predictors of Seeking Psychotherapy in Primary Care Patients with High Somatic Symptom Burden.
batch-0435,Pc7aa22bb00a3,exclude,E4,[E4] This survey study describes social-security regulations and perceptions concerning work disability in rheumatoid arthritis.,2019,Márta Péntek,Patients with rheumatoid arthritis facing sick leave or work disability meet varying regulations: a study among rheumatologists and patients from 44 European countries
batch-0435,Pc7ab8df91ef7,exclude,E1,[E1] This perioperative intervention protocol treats health-related quality of life as a secondary clinical outcome.,2019,Martin Härter,Improvement of perioperative care of the elderly patient (PeriAge): protocol of a controlled interventional feasibility study
batch-0435,Pc80adc2025d7,exclude,E2,"[E2] This expert review concerns economic evaluation frameworks for vaccines, with QALYs used within cost-effectiveness assessment.",2019,Koonal Shah; Paula Lorgelly,Economic evaluation of meningococcal vaccines: considerations for the future
batch-0435,Pc80cc585faa9,exclude,E4,[E4] This study compares resting EEG power and pain correlations in women with fibromyalgia.,2019,Narcis Gusi,Impact of Fibromyalgia on Alpha-2 EEG Power Spectrum in the Resting Condition: A Descriptive Correlational Study
batch-0435,Pc83d6bb341a1,exclude,E4,"[E4] This study validates an eHealth literacy scale, not an instrument for health or wellbeing measurement or health-state valuation.",2019,Fanni Rencz; Márta Péntek,Psychometric properties of the Hungarian version of the eHealth Literacy Scale.
batch-0435,Pc9071fa56607,exclude,E4,[E4] This protocol develops an e-mental-health stigma-reduction intervention rather than a health measurement instrument or valuation method.,2019,Martin Härter,Development and evaluation of e-mental health interventions to reduce stigmatization of suicidality – a study protocol
batch-0435,Pc9504a7a0426,exclude,E1,"[E1] This bracing study evaluates spinal outcomes, with the SRS-22r quality-of-life score only an outcome measure.",2019,Prudence Cheung,Underarm bracing for adolescent idiopathic scoliosis leads to flatback deformity
batch-0435,Pcabeee6d3347,exclude,E4,[E4] This systematic review concerns physiological energy expenditure and predictors in critically ill patients.,2019,Eleanor Pullenayegum,Systematic review of factors associated with energy expenditure in the critically ill
batch-0435,Pcb0da8dc6cc5,exclude,E4,[E4] This cohort study identifies factors associated with receipt of home medicines reviews among older adults.,2019,Rosalie Viney,Patterns of high-risk prescribing and other factors in relation to receipt of a home medicines review: a prospective cohort investigation among adults aged 45 years and over in Australia
batch-0436,Pcb540ea3d3df,exclude,E4,"[E4] This systematic review evaluates LMWH thrombosis prophylaxis benefits and harms, not health measurement or valuation.",2019,Iwan van der Horst,Intermediate Dose Low-Molecular-Weight Heparin for Thrombosis Prophylaxis: Systematic Review with Meta-Analysis and Trial Sequential Analysis
batch-0436,Pcb7845bb96ba,exclude,E4,"[E4] This study analyzes patient experiences and satisfaction with hospital care, without developing or evaluating a health measurement instrument.",2019,Kristina Burström,Exploring pathways to outpatients’ satisfaction with health care in Chinese public hospitals in urban and rural areas using patient-reported experiences
batch-0436,Pcbb469af252e,exclude,E1,"[E1] EQ-5D-5L is used to compare caregivers' HRQoL across groups and identify correlates, rather than being the research object.",2019,Rosalie Viney,Health‐related quality of life amongst primary caregivers of children with intellectual disability
batch-0436,Pcbbb0cacc44f,exclude,E4,"[E4] This is a hospital-cost study of diabetes-related admissions, with no health measurement or valuation research.",2019,Trudy Sullivan,The cost of diabetes-related hospital care to the Southern District Health Board in 2016/17.
batch-0436,Pcbccab15b3cd,exclude,E4,[E4] This clinical trial protocol tests CBT for anxiety in children with ADHD; quality of life is only a secondary outcome.,2019,Lidia Engel,Does the treatment of anxiety in children with Attention-Deficit/Hyperactivity Disorder (ADHD) using cognitive behavioral therapy improve child and family outcomes? Protocol for a randomized controlled trial
batch-0436,Pcbe7078180ff,exclude,E4,"[E4] This epidemiological analysis examines socioeconomic inequality in childhood undernutrition, not measurement or valuation.",2019,Marufa Sultana,Inequality of childhood undernutrition in Bangladesh: A decomposition approach
batch-0436,Pcc4192083aca,exclude,E4,"[E4] This clinical prediction-study protocol seeks predictors of emergency outcomes, not a health measurement instrument or valuation method.",2019,Sander van Kuijk,Study protocol for a multicentre prospective cohort study to identify predictors of adverse outcome in older medical emergency department patients (the Risk Stratification in the Emergency Department in Acutely Ill Older Patients (RISE UP) study)
batch-0436,Pcc73753972a5,exclude,E5,[E5] This record is a conference abstract reporting a cost-effectiveness analysis rather than an eligible article.,2019,Bernhard Michalowsky,O5‐08‐06: COST‐EFFECTIVENESS OF A COLLABORATIVE DEMENTIA CARE MANAGEMENT – RESULTS OF A CLUSTER‐RANDOMIZED CONTROLLED TRIAL
batch-0436,Pccb6095e0238,exclude,E4,"[E4] This qualitative study examines effects of a standing wheelchair on daily life and participation, not health measurement or valuation.",2019,Jenny Downs,"Powered standing wheelchairs promote independence, health and community involvement in adolescents with Duchenne muscular dystrophy"
batch-0436,Pcd92241dbc6a,exclude,E4,[E4] This clinical cohort study tests biomarkers and genotypes for chemotherapy-induced febrile neutropenia risk.,2019,Erwin Birnie,Mannose binding lectin and prediction of risk for chemotherapy induced febrile neutropenia in patients with a solid tumor
batch-0436,Pce7d334086f3,exclude,E4,"[E4] This medical-record study evaluates timing of GLP-1 treatment intensification and glycaemic control, not measurement or valuation.",2019,Kristina Secnik Boye,Timing of GLP-1 Receptor Agonist Initiation for Treatment of Type 2 Diabetes in the UK
batch-0436,Pcef94952aadd,exclude,E4,"[E4] This qualitative evaluation describes an integrated-care programme for frail elderly, not a health measurement instrument or valuation method.",2019,Maureen Rutten-van Molken,Integrated Care for Frail Elderly: A Qualitative Study of a Promising Approach in The Netherlands
batch-0436,Pcf415b627dea,exclude,E4,"[E4] This survey reports students' satisfaction with a transition-support service, without developing or evaluating a health measure.",2019,Irina Kinchin,"Through the eyes of students: the satisfaction of remote Indigenous boarding students’ with a transition support service in Queensland, Australia"
batch-0436,Pcf91ae17f99b,exclude,E4,[E4] This clinical EEG study investigates depressive feelings and brain activity in women with fibromyalgia.,2019,Narcis Gusi,Influence of depressive feelings in the brain processing of women with fibromyalgia
batch-0436,Pcfb60eaf4db8,exclude,E4,"[E4] This educational study models personality, study attitudes, and study behaviour in online students.",2019,Valentina Prevolnik Rupel,The Impact of Personality Dimensions on Study Behaviour and Study Attitudes of Online Students
batch-0436,Pcfdc05c3c14e,exclude,E4,"[E4] This economic burden study estimates public-payer costs of diabetic vascular diseases, not health measurement or valuation.",2019,Michał Jakubczyk,The cost of macro- and microvascular diseases in patients with diabetes mellitus in selected Central and Eastern European countries
batch-0436,Pcffb80508fc8,exclude,E4,"[E4] This claims analysis relates asthma treatment-step changes to subsequent clinical events, not measurement or valuation.",2019,Piyameth Dilokthornsakul,Treatment patterns and related clinical consequences in adults with asthma.
batch-0436,Pd0ac369983e2,exclude,E4,[E4] This epidemiological study estimates hysterectomy-adjusted endometrial cancer incidence and racial trends.,2019,Aaron Winn,Assessing endometrial cancer risk among US women: long-term trends using hysterectomy-adjusted analysis
batch-0436,Pd0c482fd99d6,exclude,E4,[E4] This randomized trial evaluates hamstring stretching effects on range of motion and athletic performance.,2019,Jennifer Jelsma,"The effect of the contract-relax-agonist-contract (CRAC) stretch of hamstrings on range of motion, sprint and agility performance in moderately active males: A randomised control trial."
batch-0437,Pd0fbbba09538,exclude,E4,"[E4] The study compares survey collection modes and sample profiles, not the development or evaluation of a health measurement instrument.",2019,Donna Rowen; Jill Carlton,PROM Validation Using Paper-Based or Online Surveys: Data Collection Methods Affect the Sociodemographic and Health Profile of the Sample
batch-0437,Pd115ceb8145b,exclude,E2,"[E2] This Markov cost-utility analysis estimates screening ICURs per QALY, with QALYs used only as economic evaluation results.",2019,Min-Woo Jo,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.
batch-0437,Pd129eaaf3928,exclude,E4,"[E4] This randomized trial evaluates cardiovascular risk-factor treatment effects in rheumatoid arthritis, not health measurement or valuation.",2019,Erwin Birnie,Effect of a treat-to-target intervention of cardiovascular risk factors on subclinical and clinical atherosclerosis in rheumatoid arthritis: a randomised clinical trial
batch-0437,Pd12f0b2c3ad0,exclude,E4,"[E4] This program evaluation assesses an osteoarthritis service's implementation, unmet need, and satisfaction rather than a health measure or valuation method.",2019,Helen Harcombe,Implementation of a ‘Joint Clinic’ to resolve unmet need for orthopaedic services in patients with hip and knee osteoarthritis: a program evaluation
batch-0437,Pd1c0161f02bd,exclude,E4,"[E4] This systematic review evaluates treatments for PTSD after traumatic brain injury, not a health measurement instrument or valuation method.",2019,Juanita Haagsma,Treatment for posttraumatic stress disorder in patients with a history of traumatic brain injury: A systematic review
batch-0437,Pd1ff55f17ac1,exclude,E2,[E2] This economic evaluation compares ultrasound-guided and standard central catheterization using costs and clinical complications.,2019,Marisa Da Santos,Custo-efetividade do cateterismo venoso central guiado por ultrassonografia no sistema único de saúde (SUS)
batch-0437,Pd251dbc1021c,exclude,E4,"[E4] This cross-sectional study examines malaria prevalence by ABO group and genotype, with no health measurement or valuation research.",2019,Abdulmuminu Isah,GENOTYPE AND ABO BLOOD GROUP ASSOCIATION WITH PREVALENCE OF MALARIA AMONG PATIENTS IN UNIVERSITY OF NIGERIA MEDICAL CENTER: A CROSS-SECTIONAL EVALUATION
batch-0437,Pd2eb05113972,exclude,E4,[E4] This observational study estimates the survival effect of intracranial pressure monitoring after severe traumatic brain injury.,2019,Knut Stavem,The effect of ICP monitoring in severe traumatic brain injury: a propensity score–weighted and adjusted regression approach
batch-0437,Pd3103b4188cf,exclude,E1,[E1] KIDSCREEN scores are used to compare HRQoL impairment between children with chronic conditions and healthy peers.,2019,Ulrike Ravens-Sieberer,Do 8- to 18-year-old children/adolescents with chronic physical health conditions have worse health-related quality of life than their healthy peers? a meta-analysis of studies using the KIDSCREEN questionnaires.
batch-0437,Pd3479d1a3b6f,exclude,E4,"[E4] This trial protocol evaluates intersectoral care management, with quality of life only one of several secondary outcomes.",2019,Bernhard Michalowsky,Supporting elderly people with cognitive impairment during and after hospital stays with intersectoral care management: study protocol for a randomized controlled trial
batch-0437,Pd395dae199e8,exclude,E4,"[E4] This test-negative study estimates clinical influenza vaccine effectiveness and waning protection, not measurement or valuation.",2019,Annette Regan,Intraseason decline in influenza vaccine effectiveness during the 2016 southern hemisphere influenza season: A test-negative design study and phylogenetic assessment
batch-0437,Pd48a6c5eaa97,exclude,E4,"[E4] This qualitative ethics study explores subjective concepts of health and responsibilities in home care, not a measurement or valuation method.",2019,Ines Buchholz,Concepts of health in long-term home care: An empirical-ethical exploration
batch-0437,Pd56120a07dc1,exclude,E2,"[E2] This clinical trial protocol compares fibromyalgia exercises for effectiveness and cost-effectiveness, with EQ-5D and SF-6D as outcomes.",2019,Gisela Cristiane Miyamoto,Effectiveness and cost-effectiveness of the modified Pilates method versus aerobic exercise in the treatment of patients with fibromyalgia: protocol for a randomized controlled trial
batch-0438,Pd5800ba8a230,exclude,E4,[E4] Global child and adolescent disease-burden study; it does not develop or evaluate a health measurement or valuation method.,2019,Kidu Gidey,"Diseases, Injuries, and Risk Factors in Child and Adolescent Health, 1990 to 2017"
batch-0438,Pd589a381e9d6,exclude,E4,"[E4] This compares the generalizability of diabetes cardiovascular trials, without a measurement or valuation research aim.",2019,Kristina Secnik Boye,Generalizability of glucagon‐like peptide‐1 receptor agonist cardiovascular outcome trials to the overall type 2 diabetes population in the United States
batch-0438,Pd5b69e2fd398,exclude,E3,"[E3] This crossover study elicits patient preferences for diabetes injection devices, not health-state valuation or measurement.",2019,Kristina Secnik Boye,Assessing patient PREFERence between the dulaglutide pen and the semaglutide pen: A crossover study (PREFER)
batch-0438,Pd5dd7d9483f7,exclude,E2,"[E2] This tobacco tax simulation estimates disease burden, costs, and policy effects, with quality of life only as a model input.",2019,Federico Augustovski,Carga de enfermedad atribuible al uso de tabaco en Colombia y potenciales beneficios sanitarios y económicos del aumento del precio del cigarrillo mediante impuestos.
batch-0438,Pd6902a0d8993,exclude,E1,[E1] EQ-5D-derived QALY scores are outcomes used to estimate the health effect of unemployment.,2019,Klas Goran Sahlen,Does unemployment contribute to poorer health-related quality of life among Swedish adults?
batch-0438,Pd6c39fb72d5d,exclude,E4,[E4] This examines coding behavior and prospective reimbursement incentives in mental health providers.,2019,Nils Gutacker,Prospective payment systems and discretionary coding-Evidence from English mental health providers.
batch-0438,Pd6e46c04d262,exclude,E4,[E4] This clinical imaging study identifies aortic morphology predictors of adverse events in aortic dissection.,2019,Sander van Kuijk,Aortic growth and development of partial false lumen thrombosis are associated with late adverse events in type B aortic dissection
batch-0438,Pd70dacc5350f,exclude,E3,[E3] The DCE elicits patients' priorities for gastroenterology-care access rather than valuing health states or studying measurement.,2019,Nick Bansback,Patients’ Experiences and Priorities for Accessing Gastroenterology Care
batch-0438,Pd751678c4498,exclude,E4,[E4] This clinical prediction study evaluates biomarkers and fetal growth velocity for neonatal outcomes.,2019,Sander van Kuijk,Can Fetal Growth Velocity and First Trimester Maternal Biomarkers Improve the Prediction of Small-for-Gestational Age and Adverse Neonatal Outcome?
batch-0438,Pd783419f959a,exclude,E4,"[E4] This evaluates diagnostic yield, treatment impact, and costs of exome sequencing for epilepsy.",2019,Corneliu Bolbocean,Diagnostic Yield and Treatment Impact of Targeted Exome Sequencing in Early-Onset Epilepsy
batch-0438,Pd7bd3ea5b5d7,exclude,E4,"[E4] This claims-data analysis estimates influenza incidence, complications, resource use, and costs.",2019,Wolfgang Greiner,Epidemiology and cost of seasonal influenza in Germany - a claims data analysis
batch-0438,Pd7fdee484959,exclude,E4,[E4] This pilot study measures GP consultation duration and workload using administrative data.,2019,Ciaran O'Neill,A pilot study of the duration of GP consultations in Ireland
batch-0438,Pd8a9871db92a,exclude,E5,"[E5] This is a protocol for a randomized trial, not results evaluating a measurement instrument or valuation method.",2019,Deborah Marshall; Nick Bansback,An individualized patient-reported outcome measure (PROM) based patient decision aid and surgeon report for patients considering total knee arthroplasty: protocol for a pragmatic randomized controlled trial
batch-0438,Pd8d3b02e1375,exclude,E3,[E3] This prospect-theory study elicits preferences and willingness to pay for disease-surveillance system attributes.,2019,Arthur Attema,Unbiased assessment of disease surveillance utilities: A prospect theory application.
batch-0438,Pd91aff3bb6d0,exclude,E4,[E4] This legal and cost profile of Therasuit treatment judicialization does not study health measurement or valuation.,2019,Marisa Da Santos,Profile of the judicialization of the Therasuit Method and its direct cost in the scope of the state of Rio de Janeiro.
batch-0438,Pd927bfd798f0,exclude,E4,[E4] This data-envelopment analysis assesses technical efficiency and resource allocation in Bangladeshi district hospitals.,2019,Sayem Ahmed,Technical efficiency of public district hospitals in Bangladesh: a data envelopment analysis.
batch-0439,Pd9381b0ae720,exclude,E4,"[E4] Qualitative study describes barriers to renal-service access, not health measurement or valuation research.",2019,Sarah Derrett,The perspectives of Samoan patients and health professionals about access to renal services in New Zealand.
batch-0439,Pd96f2b7271f4,exclude,E4,"[E4] Cost-effectiveness model compares newborn screening strategies and life-years, not a measurement or valuation method.",2019,Stirling Bryan,Universal screening of newborns for biliary atresia: Cost-effectiveness of alternative strategies
batch-0439,Pd97003996b9f,exclude,E5,[E5] This is a conference poster abstract reporting a treatment cost-effectiveness analysis.,2019,Ben Van Hout,P1225Cost-effectiveness of evolocumab in patients with high atherosclerotic cardiovascular risk in Sweden
