batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0520,P91679d178a26,retain,R2,[R2] This study develops and evaluates the RS-WTP instrument for valuing health states and directly compares valuation methods.,2017,Kompal Sinha,The relative social-willingness to pay instrument: justification and initial results
batch-0521,P985ffdfeee10,retain,R2,[R2] The study evaluates test-retest reliability of stair-negotiation tasks as functional outcome measures.,2017,Narcis Gusi,Stair negotiation in women with fibromyalgia
batch-0521,P988f7d02075b,retain,R2,[R2] The study evaluates a questionnaire method for eliciting social value judgments about health inequality.,2017,Aki Tsuchiya,How Robust Are Value Judgments of Health Inequality Aversion? Testing for Framing and Cognitive Effects
batch-0521,P9c72daab39ca,retain,R1,[R1] The study estimates and validates a Spanish EQ-5D-5L value set using C-TTO and DCE data.,2017,Benjamin Matthew Craig; Jose Luis Pinto-Prades; Juan M. Ramos-Goñi; Mark Oppe,Handling Data Quality Issues to Estimate the Spanish EQ-5D-5L Value Set Using a Hybrid Interval Regression Approach
batch-0522,P9cb1bc3d452f,retain,R2,[R2] The study develops and tests time-trade-off-based procedures for eliciting willingness to pay for a QALY.,2017,Arthur Attema,New findings from the time trade-off for income approach to elicit willingness to pay for a quality adjusted life year
batch-0522,P9e58127963a6,retain,R1,[R1] The research directly elicits and compares EQ-5D-5L health-state values using composite time trade-off.,2017,Kim Rand,Comparison of health state values derived from patients and individuals from the general population.
batch-0522,P9fdc34e799c6,retain,R2,[R2] This study evaluates diagnostic performance and scoring thresholds of the WFIRS-P functional-impairment measurement instrument.,2017,Andrew Lloyd,The Weiss Functional Impairment Rating Scale-Parent Form for assessing ADHD: evaluating diagnostic accuracy and determining optimal thresholds using ROC analysis.
batch-0523,Pa16ea3519355,retain,R2,[R2] Qualitative identification of quality-of-life domains for children with cerebral palsy directly informs development of a QOL instrument.,2017,Jenny Downs,Exploring quality of life of children with cerebral palsy and intellectual disability: What are the important domains of life?
batch-0523,Pa459cc7814e0,retain,R1,[R1] The study evaluates potential additional dimensions for the EQ-5D-5L and their contribution to self-rated health.,2017,Min-Woo Jo,Exploratory Study of Dimensions of Health-related Quality of Life in the General Population of South Korea
batch-0524,Pa87d86f1c4c1,retain,R2,[R2] The study directly compares health-state valuation tasks and their resulting 15D value algorithms.,2017,Kim Rand; Liv Ariane Augestad,Comparing 15D Valuation Studies in Norway and Finland—Challenges When Combining Information from Several Valuation Tasks
batch-0524,Pa96c96c4acde,retain,R2,"[R2] This article evaluates the development, psychometric properties, and role of condition-specific preference-based health measures.",2017,Donna Rowen,The Role of Condition-Specific Preference-Based Measures in Health Technology Assessment
batch-0524,Pab8dde528fb6,retain,R1,[R1] The study develops algorithms mapping FIQR scores to EQ-5D-5L and other preference-based utility instruments.,2017,Narcis Gusi,“Fibromyalgia and quality of life: mapping the revised fibromyalgia impact questionnaire to the preference-based instruments”
batch-0525,Padd5721d699e,retain,R1,[R1] This EQ-5D-focused review synthesizes index-score evidence and identifies reporting and regional value-set research needs.,2017,Dominik Golicki; Fanni Rencz; Márta Péntek; Valentina Prevolnik Rupel,EQ-5D studies in musculoskeletal and connective tissue diseases in eight Central and Eastern European countries: a systematic literature review and meta-analysis.
batch-0525,Paedce07b862f,retain,R1,[R1] This review evaluates validity and responsiveness of EQ-5D and other generic preference-based instruments.,2017,Aureliano Finch; Clara Mukuria,What is the evidence for the performance of generic preference-based measures? A systematic overview of reviews
batch-0525,Pb1b693902f99,retain,R1,[R1] This study develops TTO-based preference mapping and an exchange rate between the EQ-5D-3L and ASCOT.,2017,Donna Rowen,Estimating an exchange rate between the EQ-5D-3L and ASCOT
batch-0526,Pb393221cf997,retain,R1,[R1] This study evaluates EQ-5D-5L preference inversions and translation wording as properties of the instrument.,2017,Andrea L. Monteiro; Benjamin Matthew Craig; Marisa Da Santos; Michael Herdman,Further evidence on EQ-5D-5L preference inversion: a Brazil/U.S. collaboration
batch-0526,Pb5036d250c09,retain,R2,[R2] This study derives Australian utility weights for the QLU-C10D using a health-state valuation DCE.,2017,Deborah Street; Donna Rowen; Richard Norman; Rosalie Viney; Simon Pickard,"Australian Utility Weights for the EORTC QLU-C10D, a Multi-Attribute Utility Instrument Derived from the Cancer-Specific Quality of Life Questionnaire, EORTC QLQ-C30"
batch-0526,Pb5f5bc6069f9,retain,R2,[R2] This review evaluates methods for assessing pre-injury HRQL and the bias in measuring HRQL change.,2017,Juanita Haagsma,Assessment of pre-injury health-related quality of life: a systematic review
batch-0527,Pb850bcbdb26b,retain,R2,[R2] The study identifies quality-of-life domains in children with Down syndrome to form a measurement framework.,2017,Jenny Downs,Qualitative Analysis of Parental Observations on Quality of Life in Australian Children with Down Syndrome
batch-0527,Pb96d74605906,retain,R1,"[R1] The article discusses the development, use, valuation, and future design of the EQ-5D and EuroQol Group.",2017,Nancy Devlin,"EQ-5D and the EuroQol Group: Past, Present and Future"
batch-0527,Pb978022ce390,retain,R1,[R1] This study elicits TTO values and estimates an EQ-5D-5L value set for China.,2017,Kim Rand; Xuejing Jin,Estimating an EQ-5D-5L Value Set for China
batch-0527,Pb9e9eb8f86bc,retain,R1,[R1] The primary contribution is development and external validation of mappings from MOS-HIV to EQ-5D-3L utilities.,2017,Mark Sculpher; Nick Bansback,Mapping MOS-HIV to HUI3 and EQ-5D-3L in Patients With HIV
batch-0527,Pb9f1061e680b,retain,R1,[R1] This study evaluates DCE task presentation methods for valuing EQ-5D-5L health states.,2017,Brendan Mulhern; Koonal Shah; Louise Longworth; Nick Bansback; Richard Norman; Rosalie Viney,How Should Discrete Choice Experiments with Duration Choice Sets Be Presented for the Valuation of Health States?
batch-0527,Pbc3f2626ceb0,retain,R2,[R2] The article develops and evaluates valuation models for the 15D health-related quality-of-life measure.,2017,Harri Sintonen,"The 15-D Measure of Health Related Quality of Life: II Feasibility, Reliability and Validity of its Valuation System"
batch-0528,Pbef5c6c5563c,retain,R2,[R2] This work develops a harmonized patient-reported questionnaire for measuring myelofibrosis symptom severity in trials.,2017,Stephen Coons,Development of a harmonized patient-reported outcome questionnaire to assess myelofibrosis symptoms in clinical trials
batch-0529,Pc764cf155804,retain,R2,[R2] This translates and psychometrically validates the JOACMEQ patient-reported outcome measure in Traditional Chinese.,2017,Carlos Wong; Prudence Cheung,Psychometric Validation of the Adapted Traditional Chinese (Hong Kong) Version of the Japanese Orthopaedic Association Cervical Myelopathy Evaluation Questionnaire (JOACMEQ)
batch-0529,Pc7a67abd7e38,retain,R2,[R2] This validation study evaluates self-report questions as replacements for physical frailty performance measures.,2017,Sander van Kuijk,CAN SELF-REPORT QUESTIONS REPLACE FRIED’S PHYSICAL FRAILTY PERFORMANCE MEASURES? A VALIDATION STUDY
batch-0529,Pc8286e007321,retain,R2,[R2] This validates the International Fitness Scale questionnaire against objectively measured fitness performance in older adults.,2017,Narcis Gusi,Validity of the International Fitness Scale “IFIS” in older adults
batch-0529,Pc8b4570d9107,retain,R1,[R1] This assesses the EQ-5D-5L valuation feedback module and its effect on C-TTO data and the Hong Kong value set.,2017,Eliza Wong; Juan M. Ramos-Goñi,Assessing the Use of a Feedback Module to Model EQ-5D-5L Health States Values in Hong Kong
batch-0530,Pc93a91da8a5d,retain,R2,"[R2] This study translates, cross-culturally adapts, and tests reliability of the low-back-pain screening questionnaire.",2017,Narcis Gusi,"Portuguese translation, cross-cultural adaptation and reliability of the questionnaire ""Start Back Screening Tool"" (SBST) for evaluation and screening of low back pain"
batch-0530,Pccb62ae0603e,retain,R2,[R2] This protocol centrally evaluates quality-of-life and wellbeing PROMs and their measurement properties for young people with cerebral palsy.,2017,Christine Mpundu-Kaambwa; Julie Ratcliffe,Protocol for a systematic review of instruments for the assessment of quality of life and well-being in children and adolescents with cerebral palsy.
batch-0530,Pcd09b717b0a3,retain,R1,"[R1] This directly compares ICECAP-A with five preference-based HRQoL instruments, including EQ-5D-5L, to examine their construct overlap.",2017,David Whitehurst; Lidia Engel; Stirling Bryan,An Investigation of the Overlap Between the ICECAP-A and Five Preference-Based Health-Related Quality of Life Instruments
batch-0530,Pd08031469220,retain,R2,"[R2] This translates, culturally adapts, and psychometrically validates the German Health Literacy Questionnaire.",2017,Martin Härter,"German translation, cultural adaptation, and validation of the Health Literacy Questionnaire (HLQ)"
batch-0531,Pd1f046e264b8,retain,R2,[R2] The study values a new health and self-management quality-of-life classification system using a DCE with cost.,2017,Brendan Mulhern; Donna Rowen; Jill Carlton; Julie Ratcliffe,Using a Discrete-Choice Experiment Involving Cost to Value a Classification System Measuring the Quality-of-Life Impact of Self-Management for Diabetes
batch-0531,Pd33221016aa0,retain,R2,"[R2] The study evaluates the acceptability, reliability, validity, sensitivity, and descriptive-system performance of the 15D measure.",2017,Harri Sintonen,"The 15-D Measure of Health Related Quality of Life: Reliability, Validity and Sensitivity of its Health State Descriptive System"
batch-0531,Pd420e942a278,retain,R1,[R1] The study compares regression specifications for predicting EQ-5D-5L health-state values in valuation data.,2017,Juan M. Ramos-Goñi; Kim Rand; Liv Ariane Augestad,Less Is More: Cross-Validation Testing of Simplified Nonlinear Regression Model Specifications for EQ-5D-5L Health State Values
batch-0531,Pd42196f22268,retain,R1,[R1] This comparison investigates how mobility-item framing affects agreement between EQ-5D-5L and AQoL-8D index scores.,2017,David Whitehurst; Stirling Bryan,Framing of mobility items: a source of poor agreement between preference-based health-related quality of life instruments in a population of individuals receiving assisted ventilation
batch-0531,Pd4843897869c,retain,R2,[R2] This study develops criterion-referenced fitness-test cut-offs for assessing older adults' risk of losing functional independence.,2017,Narcis Gusi,Criterion-Referenced Fitness Standards Associated with Maintaining Functional Capacity in Chilean Older Adults
batch-0531,Pd552dfd029c6,retain,R2,"[R2] This conceptual study extends the framework for eliciting health preferences, including time trade-off valuation perspectives.",2017,Aki Tsuchiya,Re‐Thinking ‘The Different Perspectives That can be Used When Eliciting Preferences in Health’
batch-0531,Pd5b3899f6579,retain,R1,[R1] This study identifies health aspects missing from the EQ-5D descriptive system to inform its further review.,2017,Brendan Mulhern; Koonal Shah; Louise Longworth,Views of the UK General Public on Important Aspects of Health Not Captured by EQ-5D.
batch-0532,Pd79e2191e0da,retain,R2,[R2] The competition directly compares predictive models for health-preference and health-valuation choices.,2017,Benjamin Matthew Craig; Elly Stolk; Juan M. Ramos-Goñi; Kim Rand; Michał Jakubczyk,Choice Defines Value: A Predictive Modeling Competition in Health Preference Research
batch-0532,Pd9685c334a96,retain,R1,[R1] The study derives and compares patient-experience-based EQ-5D value sets from VAS ratings.,2017,Simon Pickard,Patient Experience-based Value Sets
batch-0532,Pdb7e357abbca,retain,R2,[R2] The study centrally evaluates the psychometric properties of an attachment-insecurity measurement instrument.,2017,Martin Härter,Attachment Insecurity in Advanced Cancer Patients: Psychometric Properties of the German Version of the Brief Experiences in Close Relationships Scale (ECR-M16-G)
batch-0533,Pdc2078bfc074,retain,R2,[R2] This study develops and psychometrically validates the Ostomy-Q quality-of-life instrument.,2017,Andrew Lloyd,The Ostomy-Q: Development and Psychometric Validation of an Instrument to Evaluate Outcomes Associated with Ostomy Appliances.
batch-0533,Pe264795459f3,retain,R2,[R2] This study translates and psychometrically validates the German QLPSD quality-of-life questionnaire.,2017,Jan Henrik Terheyden,German validation of the quality of life profile for spinal disorders (QLPSD)
batch-0533,Pe404aa510fff,retain,R2,"[R2] This study evaluates the factor structure, reliability, and validity of a translated QoL questionnaire.",2017,Martin Härter,Measuring the Psychosocial Dimensions of Quality of Life in Patients With Advanced Cancer: Psychometrics of the German Quality of Life at the End of Life-Cancer-Psychosocial Questionnaire
batch-0534,Pe571d664d954,retain,R1,[R1] The study directly compares patient and public preferences for EQ-5D-5L hypothetical health states using TTO and DCE.,2017,Valentina Prevolnik Rupel,Questioning the differences between general public vs. patient based preferences towards EQ-5D-5L defined hypothetical health states
batch-0534,Pea5d7fc0472b,retain,R2,"[R2] This article examines recommendations for collecting, generating, sourcing, and using utility data, including preference-based measures.",2017,Ben Van Hout; Donna Rowen,International Regulations and Recommendations for Utility Data for Health Technology Assessment
batch-0535,Peb5397f63b24,retain,R2,[R2] The study develops and tests self-report questions and scoring cut-offs to substitute performance-based frailty measures.,2017,Sander van Kuijk,Substitution of Fried’s performance-based physical frailty criteria with self-report questions
batch-0535,Pee596a717e0b,retain,R2,[R2] The study investigates reporting behaviour in life-satisfaction ratings and models measurement bias in wellbeing assessment.,2017,Patricia Cubi-Molla,Why Do Immigrants Report Lower Life Satisfaction
batch-0535,Pefb568f63ed5,retain,R2,[R2] The study elicits and estimates VAS and standard-gamble utility weights for defined liver-disease health states.,2017,Min-Woo Jo,Estimation of utility weights for major liver diseases according to disease severity in Korea
batch-0536,Pf05fd66710df,retain,R1,"[R1] The study directly evaluates the EQ-5D-Y's reliability, validity, responsiveness, feasibility, and usefulness in children.",2017,Des Scott; Jennifer Jelsma,"The use of the EQ-5D-Y health related quality of life outcome measure in children in the Western Cape, South Africa: psychometric properties, feasibility and usefulness - a longitudinal, analytical study."
batch-0536,Pf39dd150a5c3,retain,R2,[R2] The study evaluates construct and discriminative validity of translated SF-12 and SF-6D HRQoL and utility measurement in people with HIV.,2017,Lidia Engel,The validity of the SF-12 and SF-6D instruments in people living with HIV/AIDS in Kenya
batch-0537,Pf77f8ad2af6f,retain,R1,[R1] Estimates minimally important differences for EQ-5D-5L index scores across country scoring algorithms.,2017,Fatima Al Sayah,Instrument-Defined Estimates of the Minimally Important Difference for EQ-5D-5L Index Scores
batch-0537,Pfa316f35b501,retain,R1,[R1] Evaluates the responsiveness of EQ-5D utility scores in adolescents with idiopathic scoliosis.,2017,Carlos Wong; Prudence Cheung,Responsiveness of the EuroQoL 5-dimension (EQ-5D) in adolescent idiopathic scoliosis
batch-0537,Pfa767259d5c5,retain,R1,[R1] Develops and validates mapping models from SRS-22r to EQ-5D-5L utility scores.,2017,Carlos Wong; Prudence Cheung,Mapping the SRS-22r questionnaire onto the EQ-5D-5L utility score in patients with adolescent idiopathic scoliosis.
batch-0537,Pfb44a46bf1af,retain,R2,[R2] Elicits disability weights for pediatric congenital-anomaly health states and evaluates TTO-anchored valuation approaches.,2017,Elly Stolk,Establishing disability weights for congenital pediatric surgical conditions: a multi-modal approach
batch-0537,Pfc4085e695c3,retain,R2,[R2] Elicits Korean general-population utilities for hypothetical breast-cancer health states using standard gamble and VAS.,2017,Min-Woo Jo,Estimation of health state utilities in breast cancer
batch-0539,P049e8925f56a,retain,R1,[R1] This study examines how people with spinal cord injury interpret mobility items in EQ-5D-5L and other preference-based instruments.,2016,David Whitehurst; Kim Rand; Lidia Engel; Liv Ariane Augestad,"“When I saw walking I just kind of took it as wheeling”: interpretations of mobility-related items in generic, preference-based health state instruments in the context of spinal cord injury"
batch-0539,P05ea14c529fc,retain,R1,[R1] This evaluates the EuroQol quality-control process for EQ-5D-5L valuation interviews and resulting data quality.,2016,Bernhard Slaap; Elly Stolk; Jan Busschbach; Juan M. Ramos-Goñi; Mark Oppe,Quality Control Process for EQ-5D-5L Valuation Studies
batch-0539,P075ca3afe7c9,retain,R2,[R2] This evaluates vignette-based proxy HRQoL measurement by testing discrimination of Alzheimer’s disease health states.,2016,Eleanor Pullenayegum,Can the general public use vignettes to discriminate between Alzheimer’s disease health states?
batch-0539,P079b6036625e,retain,R1,"[R1] This evaluates EQ-5D-5L validity, responsiveness, and minimum important difference in COPD.",2016,Louise Longworth,"The EQ-5D-5L health status questionnaire in COPD: validity, responsiveness and minimum important difference"
batch-0540,P08b9b791f7dd,retain,R2,[R2] This study evaluates reliability and construct validity of the ADDQoL-19 health-related quality-of-life questionnaire.,2016,Carlos Wong,Validity and reliability of the 19-item Audit of Diabetes-Dependent Quality of Life (ADDQoL-19) questionnaire in Chinese patients with type 2 diabetes mellitus in primary care.
batch-0540,P0988dc752ec2,retain,R1,[R1] The study evaluates quality control and interviewer retraining for EQ-5D-5L health-state valuation data collection.,2016,Fredrick Purba; Jan Busschbach; Titi Fitriana,Employing quality control and feedback to the EQ-5D-5L valuation protocol to improve the quality of data collection
batch-0540,P0ac49d441611,retain,R1,"[R1] It derives and compares Japanese EQ-5D-5L value sets using cTTO, DCE, mapping, and hybrid valuation models.",2016,Takeru Shiroiwa,Comparison of Value Set Based on DCE and/or TTO Data: Scoring for EQ-5D-5L Health States in Japan
batch-0540,P0c0b78525b7f,retain,R2,[R2] The article evaluates internal and external responsiveness of FACT-P and SF-12v2 health-related quality-of-life measures.,2016,Carlos Wong,The internal and external responsiveness of Functional Assessment of Cancer Therapy-Prostate (FACT-P) and Short Form-12 Health Survey version 2 (SF-12 v2) in patients with prostate cancer
batch-0541,P0e47bb904b75,retain,R2,[R2] The study directly elicits VAS and TTO utilities for hypothetical pemphigus health states.,2016,Fanni Rencz; Márta Péntek; Peep Stalmeier,Valuation of pemphigus vulgaris and pemphigus foliaceus health states: a convenience sample experiment
batch-0541,P1027f472056c,retain,R1,[R1] The study directly evaluates patient-proxy agreement for EQ-5D-3L assessments.,2016,Stirling Bryan,Agreement between Patient and Proxy Assessments of Quality of Life among Older Adults with Vascular Cognitive Impairment Using the EQ-5D-3L and ICECAP-O
batch-0541,P109852c3c08c,retain,R2,[R2] The article develops a health-state classification system for a multi-attribute utility measure.,2016,Donna Rowen; Richard Norman; Rosalie Viney; Simon Pickard,QLU-C10D: a health state classification system for a multi-attribute utility measure based on the EORTC QLQ-C30
batch-0541,P11fecbfa9adb,retain,R2,[R2] The study estimates minimal important differences to interpret function and quality-of-life instrument scores.,2016,Andrew Lloyd,Estimating minimal important differences for several scales assessing function and quality of life in patients with attention-deficit/hyperactivity disorder
batch-0542,P1449b02f01aa,retain,R2,"[R2] Evaluates the validity, discriminative performance, and responsiveness of the ICECAP-A capability-wellbeing measure.",2016,Ilias Goranitis,The validity and responsiveness of the ICECAP-A capability-well-being measure in women with irritative lower urinary tract symptoms
batch-0542,P1717ca13c939,retain,R2,[R2] Uses standard gamble to elicit utilities for defined treatment-related health states and assess utility decrements.,2016,Kristina Secnik Boye,Utilities for Type 2 Diabetes Treatment-Related Attributes in a South Korean and Taiwanese Population
batch-0542,P178906e35d89,retain,R2,[R2] Systematic review identifies and compares health-state utilities and utility decrements by elicitation method in type 1 diabetes.,2016,Kristina Secnik Boye,Evaluating health-related quality of life in type 1 diabetes: a systematic literature review of utilities for adults with type 1 diabetes
batch-0543,P187f531006b7,retain,R2,[R2] The review identifies patient-valued quality-of-life domains to evaluate and refine the content coverage of palliative-care measures.,2016,Julie Ratcliffe,What Aspects of Quality of Life Are Important From Palliative Care Patients' Perspectives? A Systematic Review of Qualitative Research
batch-0543,P188e61dc1fc9,retain,R1,[R1] This study evaluates construct validity and responsiveness of EQ-5D-5L alongside ICECAP-A in opiate-dependence treatment.,2016,Ilias Goranitis,Measuring Health and Broader Well-Being Benefits in the Context of Opiate Dependence: The Psychometric Performance of the ICECAP-A and the EQ-5D-5L
batch-0543,P19930a49ee75,retain,R1,[R1] This study examines how the EQ-5D-3L descriptive system and scoring weights create its index-score distribution.,2016,Nancy Devlin,What Determines the Shape of an EQ-5D Index Distribution?
batch-0543,P1cd8bdf2b080,retain,R2,[R2] This analysis investigates how religiosity may bias time-trade-off health-state valuations and value-set utilities.,2016,Dominik Golicki; Michał Jakubczyk,The impact of a belief in life after death on health-state preferences: True difference or artifact?
batch-0543,P1da72fd0b796,retain,R1,[R1] This experiment evaluates anchoring bias from starting points in TTO valuation of EQ-5D health states.,2016,Kim Rand; Knut Stavem; Liv Ariane Augestad,Influenced from the start: anchoring bias in time trade-off valuations
batch-0543,P1ee2d617ca61,retain,R1,[R1] This study develops and evaluates regional EQ-5D-5L scoring algorithms based on TTO health-state valuations.,2016,Eleanor Pullenayegum,Handling Regional Variation in Health State Preferences within a Country
batch-0544,P201a964d7155,retain,R2,"[R2] The study evaluates the Rett Syndrome Gross Motor Scale's validity, reliability, factor structure, and measurement error.",2016,Jenny Downs,Validating the Rett Syndrome Gross Motor Scale
batch-0544,P20c5e4beb4e6,retain,R2,[R2] The study estimates disability weights for health states and evaluates a paired-comparison valuation methodology.,2016,Min-Woo Jo,Disability Weights Measurement for 228 Causes of Disease in the Korean Burden of Disease Study 2012.
batch-0544,P20ccc86ebb37,retain,R2,[R2] The study evaluates the convergent and discriminant validity of a symptom measure against generic preference-based measures.,2016,Christine Mpundu-Kaambwa,<scp>International Prostate Symptom Score</scp>Should Be Considered a Complement Rather Than a Substitute to Generic Preference‐Based Measures for Measuring<scp>Lower Urinary Tract Symptoms</scp>Within Economic Evaluation
batch-0544,P210f1457ea75,retain,R1,[R1] The study evaluates EQ-5D-3L responsiveness and ceiling effects against OAB-5D for this patient population.,2016,Nancy Devlin,Using EQ-5D-3L and OAB-5D to assess changes in the health-related quality of life of men with lower urinary tract symptoms associated with benign prostatic hyperplasia
batch-0544,P21edf003759c,retain,R2,[R2] The study uses time trade-off interviews to elicit and compare population values for cancer and treatment-toxicity health states.,2016,Andrew Lloyd; Sarah Dewilde,Health state utilities in non–small cell lung cancer: An international study
batch-0545,P2496160f69d7,retain,R1,"[R1] The study directly compares Italian, UK, and US EQ-5D-3L preference weights and their utility scores.",2016,Michela Meregaglia,"A comparison of EuroQol 5-Dimension health-related utilities using Italian, UK, and US preference weights in a patient sample"
batch-0545,P262adeaf9da5,retain,R1,[R1] The research compares DCE anchoring approaches for EQ-5D health-state utility value sets.,2016,Brendan Mulhern; Richard Norman; Rosalie Viney,The Impact of Different DCE-Based Approaches When Anchoring Utility Scores
batch-0545,P286b2142d2e4,retain,R2,[R2] This study translates and psychometrically validates a condom self-efficacy measurement scale.,2016,Carlos Wong,Translation and Validation of a Condom Self-Efficacy Scale (CSES) Chinese Version
batch-0546,P28df422fecb8,retain,R2,"[R2] This protocol centrally reviews development, valuation, validation, and suitability of preference-based care-outcome instruments.",2016,Julie Ratcliffe,Protocol for a systematic review of preference-based instruments for measuring care-related outcomes and their suitability for the palliative care setting
batch-0546,P297bf6d58488,retain,R1,[R1] This study establishes South Australian population norms for the EQ-5D-5L preference-based instrument.,2016,Julie Ratcliffe,Health-related quality of life measured using the EQ-5D–5L: South Australian population norms
batch-0546,P2a78b5a85ea4,retain,R1,"[R1] This study directly evaluates validity, reliability, and sensitivity of the Chinese EQ-5D-5L in scoliosis.",2016,Carlos Wong; Prudence Cheung,Psychometric validation of the EuroQoL 5-Dimension 5-Level (EQ-5D-5L) in Chinese patients with adolescent idiopathic scoliosis
batch-0547,P326f0d437cbe,retain,R2,[R2] The study's primary aim is to evaluate test-retest reliability of the Timed Up and Go physical-function measurement.,2016,Narcis Gusi,Reliability of the Timed Up and Go Test in Fibromyalgia
batch-0548,P39bccee2cb76,retain,R2,[R2] This study directly evaluates the validity and reliability of a physical-activity and sedentary-behavior measurement questionnaire.,2016,Narcis Gusi,Validation of the self-report EXERNET questionnaire for measuring physical activity and sedentary behavior in elderly
batch-0548,P3b6e8496ff72,retain,R1,"[R1] This study estimates EQ-5D utility decrements and minimally important differences, directly examining EQ-5D-derived measurement values.",2016,Eleanor Pullenayegum,EQ-5D-derived health utilities and minimally important differences for chronic health conditions: 2011 Commonwealth Fund Survey of Sicker Adults in Canada
batch-0549,P3ca16c7733b7,retain,R2,[R2] This implementation study evaluates feasibility and user experience of the Kids-CAT HRQoL measurement tool.,2016,Ulrike Ravens-Sieberer,Implementation of the Kids-CAT in clinical settings: a newly developed computer-adaptive test to facilitate the assessment of patient-reported outcomes of children and adolescents in clinical practice in Germany
batch-0549,P3d82723305ba,retain,R1,[R1] This study tests dimension-order effects in EQ-5D-5L DCE health-state valuation.,2016,Brendan Mulhern; Julie Ratcliffe; Paula Lorgelly; Richard Norman; Rosalie Viney,Is Dimension Order Important when Valuing Health States Using Discrete Choice Experiments Including Duration?
batch-0549,P402a8ba12b72,retain,R1,[R1] This study derives a Dutch EQ-5D-5L tariff using cTTO and DCE health-state valuation data.,2016,Elly Stolk; Matthijs Versteegh,Dutch Tariff for the Five-Level Version of EQ-5D
batch-0550,P40bec53f5153,retain,R2,[R2] The study evaluates validity and test-retest reliability of walking-capacity and mobility measures in Rett syndrome.,2016,Jenny Downs,Building the repertoire of measures of walking in Rett syndrome
batch-0550,P40d3343a4ac8,retain,R1,[R1] The study uses EQ-5D-3L health-state assessments to establish severity cutoffs and disease severity distributions.,2016,Min-Woo Jo,Estimating the severity distribution of disease in South Korea using EQ-5D-3L: a cross-sectional study
batch-0550,P4336c99b49cf,retain,R2,[R2] The study directly elicits standard-gamble utility weights for hypothetical HPV-related health states.,2016,Min-Woo Jo,Estimation of utility weights for human papilloma virus-related health states according to disease severity.
batch-0550,P448f971bb1a5,retain,R1,[R1] This article examines EuroQol TTO valuation protocols for eliciting utilities for EQ-5D health states.,2016,Juan M. Ramos-Goñi; Kim Rand; Koonal Shah; Mark Oppe,EuroQol Protocols for Time Trade-Off Valuation of Health Outcomes
batch-0551,P46a69834efd3,retain,R2,[R2] The study develops and applies a hybrid estimator of remaining-lifetime QALYs as its central methodological contribution.,2016,Erica Lubetkin,Impact of nine chronic conditions for US adults aged 65 years and older: an application of a hybrid estimator of quality-adjusted life years throughout remainder of lifetime
batch-0551,P4754b92cc4d0,retain,R2,[R2] The qualitative study centrally evaluates implementation and use of the COPD burden assessment tool.,2016,Maureen Rutten-van Molken,‘To use or not to use’: a qualitative study to evaluate experiences of healthcare providers and patients with the assessment of burden of COPD (ABC) tool
batch-0551,P4b3d368c0759,retain,R2,[R2] The study translates and evaluates reliability and multiple forms of validity for a body-image questionnaire.,2016,Jan Henrik Terheyden,German validation of the BIDQ-S questionnaire on body image disturbance in idiopathic scoliosis
batch-0552,P4c0b1dd83e27,retain,R2,[R2] The study directly tests convergent and discriminant validity of the disease-specific QDIS quality-of-life measurement approach.,2016,,The Validity of Disease-Specific Quality of Life Attributions Among Adults with Multiple Chronic Conditions
batch-0552,P4c6f1f6e59cc,retain,R1,[R1] This EQ-5D-5L study develops and values respiratory bolt-on dimensions using TTO and DCE data.,2016,Elly Stolk; Mark Oppe; Martine Hoogendoorn; Maureen Rutten-van Molken,Exploring The Impact of Adding A Respiratory Dimension to The EQ-5D-5L
batch-0552,P4cccf5988de1,retain,R2,[R2] The study directly evaluates agreement between two methods of measuring stool consistency and their diagnostic classification effects.,2016,Ilan Koppen,Using the Bristol Stool Scale and Parental Report of Stool Consistency as Part of the Rome III Criteria for Functional Constipation in Infants and Toddlers
batch-0552,P507a44805418,retain,R1,[R1] This study evaluates adding ranking to the EQ-5D-5L TTO valuation protocol to improve response quality.,2016,Jose Luis Pinto-Prades; Juan M. Ramos-Goñi; Kim Rand,Does the Introduction of the Ranking Task in Valuation Studies Improve Data Quality and Reduce Inconsistencies? The Case of the EQ-5D-5L
batch-0553,P51e0ce8d9520,retain,R2,[R2] The household survey derives and compares disability weights by eliciting and anchoring health-state preferences.,2016,Jennifer Jelsma,Disability weights from a household survey in a low socio-economic setting: how does it compare to the global burden of disease 2010 study?
batch-0553,P5310224a5b38,retain,R2,[R2] The study translates and psychometrically validates the Malaysian DQoL-BCI as a QoL measurement instrument.,2016,Asrul Shafie,Linguistic and psychometric validation of the Malaysian version of Diabetes Quality of Life-Brief Clinical Inventory (DQoL-BCI)
batch-0553,P568ce929c21e,retain,R2,[R2] The study compares health-state valuation methods and develops a preference-based scoring function for the PBMSI.,2016,Simon Pickard,Developing a Valuation Function for the Preference-Based Multiple Sclerosis Index: Comparison of Standard Gamble and Rating Scale
batch-0555,P621760037311,retain,R1,"[R1] The study directly evaluates the validity, responsiveness, ceiling effects, and minimum important difference of EQ-5D-5L in COPD.",2016,Louise Longworth,1 NIHR Respiratory Biomedical
